# Memory two: one row per (game, strategy) at which the strategy is a strict Nash equilibrium at eps = 1e-4 (65547 rows).
# Rows ordered by ipt, then s. F2 = the run at N = 100, beta = 3, mu = 1e-4; F1 = the run at N = 1000, beta = 100, mu = 1e-2; both eps = 1e-4 (the runs' names in the kits).
# Strategy code s = 0..65535: bit k of s (k = 0..15) is 1 if the strategy intends C in state k = 4 x (the most recent outcome) + (the outcome before), outcomes 0 CC, 1 CD, 2 DC, 3 DD from the focal player's side (MapBinM2's exactcoef.py); ALLD 0, ALLC 65535, the memory-one strategy with answers b_j embeds as 15 x sum_j b_j 16^j.
# Columns:
#   ipt                the game (data/games/games.csv)
#   s                  the strategy
#   efficient          1 if efficient in the limit eps -> 0 at this game (SI Figure 7)
#   mutual_cooperator  1 if its self-play in the limit is all CC (one of the 7639)
#   alternator         1 if its self-play in the limit alternates CD, DC perfectly (one of the 3072); 0 in every row
#   float64_strict     1 if the double-precision brute-force scan also found it strict (0 in the 160 rows of m2_float64_check.csv)
#   pi_F2, pi_F1       its time-averaged abundance in the run, normalised so that the 65536 abundances sum to 1
ipt,s,efficient,mutual_cooperator,alternator,float64_strict,pi_F2,pi_F1
189,1638,0,0,0,1,1.680000031099217e-09,1.575599956345212e-07
189,1640,0,0,0,1,1.6000000243315256e-09,1.5386000064896282e-07
189,1641,0,0,0,1,1.9399999420719113e-09,1.5242000052651265e-07
189,1646,0,0,0,1,1.879999936996143e-09,1.5498000074420185e-07
189,1904,0,0,0,1,1.7400000361749857e-09,1.589800010843412e-07
189,1905,0,0,0,1,1.8200000429426771e-09,1.7137999503334589e-07
189,1912,0,0,0,1,1.879999936996143e-09,1.6100000303246842e-07
189,1913,0,0,0,1,2.259999969142677e-09,1.7329999519661276e-07
189,2176,0,0,0,1,1.8999999386880657e-09,1.5553999368639397e-07
189,2177,0,0,0,1,1.99999994714768e-09,1.566800026651179e-07
189,2182,0,0,0,1,1.6200000260234484e-09,1.555600025698789e-07
189,2184,0,0,0,1,1.5800000226396028e-09,1.560800061668107e-07
189,2185,0,0,0,1,1.6600000294072943e-09,1.5272000588109362e-07
189,2190,0,0,0,1,1.6200000260234484e-09,1.5407999889131364e-07
189,2448,0,0,0,1,1.879999936996143e-09,1.5979999582499926e-07
189,2449,0,0,0,1,2.3599999776022913e-09,1.7739999732161246e-07
189,2456,0,0,0,1,1.8000000412507541e-09,1.66139998140477e-07
189,2457,0,0,0,1,1.7200000344830627e-09,1.7419999704950098e-07
189,2752,0,0,0,1,1.7200000344830627e-09,1.5614000439555595e-07
189,2753,0,0,0,1,1.7800000395588313e-09,1.5231999874165233e-07
189,2758,0,0,0,1,1.3800000057203743e-09,1.5525999721529793e-07
189,2760,0,0,0,1,2.0799999539153716e-09,1.5418000067617398e-07
189,2761,0,0,0,1,2.099999955607294e-09,1.5502000430031692e-07
189,2766,0,0,0,1,1.8400000446346e-09,1.5572000258348447e-07
189,3024,0,0,0,1,1.6200000260234484e-09,1.652600051710737e-07
189,3025,0,0,0,1,1.8600000463265227e-09,1.8583999448659283e-07
189,3032,0,0,0,1,1.99999994714768e-09,1.6442000154693075e-07
189,3033,0,0,0,1,1.6200000260234484e-09,1.8533999977314596e-07
189,3232,0,0,0,1,2.019999948839603e-09,1.5269999699760872e-07
189,3233,0,0,0,1,2.0399999505315256e-09,1.5643999553928219e-07
189,3238,0,0,0,1,2.099999955607294e-09,1.5288000589469922e-07
189,3240,0,0,0,1,2.119999957299217e-09,1.5323999526717068e-07
189,3241,0,0,0,1,1.9799999454557573e-09,1.572200009346799e-07
189,3246,0,0,0,1,1.6400000277153712e-09,1.5381999709284775e-07
189,3504,0,0,0,1,1.8999999386880657e-09,1.6033999409456122e-07
189,3505,0,0,0,1,2.179999962374986e-09,1.685800019006757e-07
189,3512,0,0,0,1,1.4800000141799886e-09,1.5944000645252777e-07
189,3513,0,0,0,1,1.9799999454557573e-09,1.7300000405288653e-07
189,3808,0,0,0,1,1.8200000429426771e-09,1.540999935639438e-07
189,3809,0,0,0,1,1.8400000446346e-09,1.5263999876886347e-07
189,3814,0,0,0,1,1.4000000074122971e-09,1.5301999702481986e-07
189,3816,0,0,0,1,1.540000019255757e-09,1.525999952127484e-07
189,3817,0,0,0,1,1.680000031099217e-09,1.5192000581306575e-07
189,3822,0,0,0,1,2.4599999860619055e-09,1.546600007169907e-07
189,4080,0,0,0,1,1.8200000429426771e-09,1.6325999789557665e-07
189,4081,0,0,0,1,2.2799999708346e-09,1.7271999337093571e-07
189,4088,0,0,0,1,1.8600000463265227e-09,1.6100000303246842e-07
189,4089,0,0,0,1,2.119999957299217e-09,1.7646000612346392e-07
189,4096,0,0,0,1,1.8200000429426771e-09,1.5659999555288775e-07
189,4097,0,0,0,1,1.6200000260234484e-09,1.5455999893213037e-07
189,4102,0,0,0,1,1.879999936996143e-09,1.5386000064896282e-07
189,4103,0,0,0,1,1.879999936996143e-09,1.5284000233858413e-07
189,4104,0,0,0,1,1.42000000910422e-09,1.5505999364557727e-07
189,4105,0,0,0,1,1.9599999437638343e-09,1.5674000089386316e-07
189,4110,0,0,0,1,1.5200000175638342e-09,1.5489999363197167e-07
189,4111,0,0,0,1,1.9399999420719113e-09,1.5656000620762743e-07
189,4368,0,0,0,1,1.9599999437638343e-09,1.5505999364557727e-07
189,4369,0,0,0,1,2.1399999589911402e-09,1.554199972289035e-07
189,4374,0,0,0,1,2.2199999657588314e-09,1.5720000626204973e-07
189,4376,0,0,0,1,2.119999957299217e-09,1.5764000274675137e-07
189,4382,0,0,0,1,2.019999948839603e-09,1.530000023521897e-07
189,24576,0,0,0,1,1.7200000344830627e-09,1.5278000410983888e-07
189,24577,0,0,0,1,1.7800000395588313e-09,1.5768000630286644e-07
189,24582,0,0,0,1,1.8000000412507541e-09,1.5656000620762743e-07
189,24583,0,0,0,1,1.9799999454557573e-09,1.5599999905458054e-07
189,24848,0,0,0,1,1.4400000107961428e-09,1.6005999762346515e-07
189,24849,0,0,0,1,1.5000000158719114e-09,1.6287999963962024e-07
189,25152,0,0,0,1,1.680000031099217e-09,1.5775999920424185e-07
189,25153,0,0,0,1,1.6600000294072943e-09,1.5486000428671135e-07
189,25158,0,0,0,1,1.5200000175638342e-09,1.5455999893213037e-07
189,25424,0,0,0,1,1.6600000294072943e-09,1.5930000111155237e-07
189,25425,0,0,0,1,2.2199999657588314e-09,1.7675999726719016e-07
189,25632,0,0,0,1,1.6600000294072943e-09,1.5557999724250906e-07
189,25633,0,0,0,1,2.2999999725265227e-09,1.5102000396017757e-07
189,25638,0,0,0,1,2.2799999708346e-09,1.5553999368639397e-07
189,25904,0,0,0,1,2.439999984369983e-09,1.5829999747380384e-07
189,25905,0,0,0,1,1.56000002094768e-09,1.6053999766428188e-07
189,26208,0,0,0,1,1.7000000327911399e-09,1.5322000059454052e-07
189,26209,0,0,0,1,2.259999969142677e-09,1.5194000048569591e-07
189,26214,0,0,0,1,1.99999994714768e-09,1.543599953624097e-07
189,26480,0,0,0,1,1.6200000260234484e-09,1.5994000116597467e-07
189,26481,0,0,0,1,1.9599999437638343e-09,1.716600057152967e-07
189,26488,0,0,0,1,2.3999999809861373e-09,1.5944000645252777e-07
189,26752,0,0,0,1,2.1399999589911402e-09,1.5220000228416183e-07
189,26753,0,0,0,1,2.019999948839603e-09,1.5215999872804674e-07
189,27024,0,0,0,1,1.6600000294072943e-09,1.6366000503501795e-07
189,27025,0,0,0,1,1.540000019255757e-09,1.765999972535846e-07
189,27328,0,0,0,1,1.299999998952683e-09,1.5403999533519857e-07
189,27329,0,0,0,1,1.6600000294072943e-09,1.543200060171494e-07
189,27600,0,0,0,1,1.9799999454557573e-09,1.6155999597466057e-07
189,27601,0,0,0,1,1.8200000429426771e-09,1.7863999387434197e-07
189,27808,0,0,0,1,1.9599999437638343e-09,1.5182000402820544e-07
189,27809,0,0,0,1,2.159999960683063e-09,1.5313999348231036e-07
189,28080,0,0,0,1,1.5000000158719114e-09,1.6056000654776678e-07
189,28081,0,0,0,1,2.259999969142677e-09,1.6513999450272847e-07
189,28384,0,0,0,1,1.5200000175638342e-09,1.5387999532159298e-07
189,28385,0,0,0,1,2.2999999725265227e-09,1.5393999355033823e-07
189,28656,0,0,0,1,2.4799999877538286e-09,1.6303999965322583e-07
189,28657,0,0,0,1,3.080000038511514e-09,1.7527999358862492e-07
189,28664,0,0,0,1,1.4800000141799886e-09,1.5946000112515794e-07
189,32768,0,0,0,1,2.159999960683063e-09,1.5524000254266774e-07
189,32769,0,0,0,1,1.6000000243315256e-09,1.553799936727884e-07
189,32774,0,0,0,1,2.0399999505315256e-09,1.5797999744659267e-07
189,32775,0,0,0,1,1.4400000107961428e-09,1.5381999709284775e-07
189,32776,0,0,0,1,1.6600000294072943e-09,1.560800061668107e-07
189,32777,1,1,0,1,2.820000016516517e-09,3.0874000529264622e-06
189,32782,0,0,0,1,1.7800000395588313e-09,1.570799955937045e-07
189,32783,1,1,0,1,2.2399999674507545e-09,2.2176000180430077e-06
189,33040,0,0,0,1,1.9199999403799887e-09,1.5983999938111433e-07
189,33041,0,0,0,1,2.3799999792942143e-09,1.7163999683181177e-07
189,33046,0,0,0,1,1.9399999420719113e-09,2.1002000542451953e-07
189,33048,0,0,0,1,1.7400000361749857e-09,1.6414000507583468e-07
189,33049,1,1,0,1,8.139999800434181e-09,5.682600216765464e-07
189,33054,0,0,0,1,2.3199999742184457e-09,2.1450000580547562e-07
189,33055,1,1,0,1,0.00029029711785582055,1.4284360109774334e-05
189,33344,0,0,0,1,2.2999999725265227e-09,1.5694000446358382e-07
189,33345,0,0,0,1,1.8600000463265227e-09,1.543200060171494e-07
189,33350,0,0,0,1,1.8000000412507541e-09,1.5812000278756808e-07
189,33352,0,0,0,1,1.8000000412507541e-09,1.592199939993222e-07
189,33353,1,1,0,1,2.439999984369983e-09,1.391160029479228e-06
189,33358,0,0,0,1,2.3799999792942143e-09,1.5284000233858413e-07
189,33359,1,1,0,1,8.579999837656482e-09,3.987140198713628e-06
189,33616,0,0,0,1,1.3600000040284513e-09,1.6590000522549601e-07
189,33617,0,0,0,1,1.6600000294072943e-09,1.7326000585135244e-07
189,33622,0,0,0,1,1.8000000412507541e-09,2.2028000096790647e-07
189,33624,0,0,0,1,1.99999994714768e-09,1.665400052799183e-07
189,33625,1,1,0,1,7.706000118990822e-08,2.744000091227058e-07
189,33630,0,0,0,1,2.099999955607294e-09,2.267800032969898e-07
189,33631,1,1,0,1,7.047999885690877e-08,0.004400127577446827
189,33824,0,0,0,1,1.7400000361749857e-09,1.5226000051290708e-07
189,33825,0,0,0,1,1.9599999437638343e-09,1.5333999705203102e-07
189,33830,0,0,0,1,1.8600000463265227e-09,1.5498000074420185e-07
189,33832,0,0,0,1,1.6400000277153712e-09,1.536800059627271e-07
189,33833,1,1,0,1,0.00013553738269961852,1.3956999996672199e-06
189,33838,0,0,0,1,1.680000031099217e-09,1.536199935231271e-07
189,33839,1,1,0,1,0.00023939597348405522,1.872340025987372e-06
189,34096,0,0,0,1,2.2199999657588314e-09,1.5851999571615466e-07
189,34097,0,0,0,1,2.2399999674507545e-09,1.6104000658858351e-07
189,34102,0,0,0,1,2.2199999657588314e-09,1.8384000142195054e-07
189,34104,0,0,0,1,2.259999969142677e-09,1.5460000248824544e-07
189,34105,1,1,0,1,4.239999914598434e-09,2.7230001427320314e-07
189,34110,0,0,0,1,1.8200000429426771e-09,1.8894000718469876e-07
189,34111,1,1,0,1,0.00106904248439725,6.790459808263177e-06
189,34400,0,0,0,1,1.6000000243315256e-09,1.518800022569507e-07
189,34401,0,0,0,1,1.9599999437638343e-09,1.5156000222973952e-07
189,34406,0,0,0,1,1.7000000327911399e-09,1.5498000074420185e-07
189,34408,0,0,0,1,1.7600000378669085e-09,1.528599970112143e-07
189,34409,1,1,0,1,1.2640000181116823e-08,1.089340005590369e-06
189,34414,0,0,0,1,1.9399999420719113e-09,1.5550000434113365e-07
189,34415,1,1,0,1,1.018400015098438e-07,6.034119919807252e-06
189,34672,0,0,0,1,1.8000000412507541e-09,1.6042000120679137e-07
189,34673,0,0,0,1,2.4799999877538286e-09,1.7322000229523735e-07
189,34678,0,0,0,1,1.8400000446346e-09,2.1562000590071463e-07
189,34680,0,0,0,1,2.519999991137674e-09,1.6047999943553663e-07
189,34681,1,1,0,1,2.0900000702245276e-07,1.9760000259202995e-07
189,34686,0,0,0,1,2.1999999640669084e-09,2.2471999779274748e-07
189,34687,1,1,0,1,6.720000124396868e-09,9.097860150133832e-06
189,34944,0,0,0,1,2.0799999539153716e-09,1.5566000435473922e-07
189,34945,0,0,0,1,1.7400000361749857e-09,1.6058000122039697e-07
189,34950,0,0,0,1,1.9799999454557573e-09,1.560400026106956e-07
189,34952,0,0,0,1,1.7000000327911399e-09,1.5631999908179168e-07
189,34953,1,1,0,1,7.060000153159557e-09,2.1751600393031246e-06
189,34958,0,0,0,1,1.8400000446346e-09,1.5681999379523858e-07
189,34959,1,1,0,1,1.088000003222761e-08,7.525559812152513e-06
189,35216,0,0,0,1,1.8999999386880657e-09,1.6736000002057635e-07
189,35217,0,0,0,1,1.7000000327911399e-09,1.8747999817876366e-07
189,35222,0,0,0,1,1.9399999420719113e-09,2.577199899407562e-07
189,35224,0,0,0,1,2.019999948839603e-09,1.6580000344063567e-07
189,35225,1,1,0,1,1.1620000094828757e-08,4.175199999766102e-07
189,35230,0,0,0,1,2.7200000080569027e-09,2.611000133208129e-07
189,35231,1,1,0,1,2.3120000179505976e-08,0.008767950368673845
189,35520,0,0,0,1,1.7000000327911399e-09,1.5652000265151234e-07
189,35521,0,0,0,1,1.879999936996143e-09,1.5809999390408318e-07
189,35526,0,0,0,1,1.7800000395588313e-09,1.5919999932669202e-07
189,35528,0,0,0,1,1.680000031099217e-09,1.594799957977881e-07
189,35529,1,1,0,1,7.340000176846477e-09,1.9426800053233703e-06
189,35534,0,0,0,1,1.8999999386880657e-09,1.5704000624844414e-07
189,35535,1,1,0,1,7.410000093950365e-08,1.132632044443563e-05
189,35792,0,0,0,1,2.2999999725265227e-09,1.6554000164216976e-07
189,35793,0,0,0,1,2.179999962374986e-09,1.8491999796107448e-07
189,35798,0,0,0,1,2.1399999589911402e-09,2.522199912494214e-07
189,35800,0,0,0,1,1.6000000243315256e-09,1.674000035766914e-07
189,35801,1,1,0,1,2.4599999860619055e-09,2.9588000029111313e-07
189,35806,0,0,0,1,1.7800000395588313e-09,2.6206001340244637e-07
189,35807,1,1,0,1,3.563999946229284e-08,0.002228706847402077
189,36000,0,0,0,1,2.019999948839603e-09,1.540200006625684e-07
189,36001,0,0,0,1,1.9599999437638343e-09,1.5397999710645332e-07
189,36006,0,0,0,1,1.9399999420719113e-09,1.547399936183661e-07
189,36008,0,0,0,1,1.7400000361749857e-09,1.5486000428671135e-07
189,36009,1,1,0,1,8.130862276257682e-05,4.229480064777926e-06
189,36014,0,0,0,1,2.0399999505315256e-09,1.5525999721529793e-07
189,36015,1,1,0,1,1.5108000212264418e-07,3.909839970095829e-06
189,36272,0,0,0,1,1.6000000243315256e-09,1.6373999793639336e-07
189,36273,0,0,0,1,1.879999936996143e-09,1.7070000563366324e-07
189,36278,0,0,0,1,1.56000002094768e-09,2.2240000470089403e-07
189,36280,0,0,0,1,2.519999991137674e-09,1.5950000468127303e-07
189,36281,1,1,0,1,3.1600000452792057e-09,3.3041999434643234e-07
189,36286,0,0,0,1,1.8999999386880657e-09,2.1389999509631364e-07
189,36287,1,1,0,1,0.00011841645777314803,7.529320118005621e-06
189,36576,0,0,0,1,1.259999995568837e-09,1.5240000585388249e-07
189,36577,0,0,0,1,2.439999984369983e-09,1.5566000435473922e-07
189,36582,0,0,0,1,1.7200000344830627e-09,1.513199951039038e-07
189,36584,0,0,0,1,2.3399999759103687e-09,1.5422000423228905e-07
189,36585,1,1,0,1,4.899999970431889e-09,5.713400254911675e-07
189,36590,0,0,0,1,2.1399999589911402e-09,1.5525999721529793e-07
189,36591,1,1,0,1,4.071999989204125e-08,6.6530401607308425e-06
189,36848,0,0,0,1,1.7000000327911399e-09,1.585799939448999e-07
189,36849,0,0,0,1,2.6199999995972884e-09,1.7556000427057573e-07
189,36854,0,0,0,1,1.6200000260234484e-09,2.2396000128083468e-07
189,36856,0,0,0,1,1.56000002094768e-09,1.6174000487175107e-07
189,36857,1,1,0,1,2.6199999995972884e-09,1.9274000395511745e-07
189,36862,0,0,0,1,2.0399999505315256e-09,2.1440000402061528e-07
189,36863,1,1,0,1,1.571999955349452e-08,6.306920127745869e-06
189,36864,0,0,0,1,1.879999936996143e-09,1.6005999762346515e-07
189,36865,0,0,0,1,1.8000000412507541e-09,1.591400010979468e-07
189,36870,0,0,0,1,1.8999999386880657e-09,1.5467999538962085e-07
189,36871,0,0,0,1,1.9399999420719113e-09,1.6122000127481924e-07
189,36872,0,0,0,1,1.42000000910422e-09,1.5851999571615466e-07
189,36873,1,1,0,1,3.919999887527669e-09,2.362060064077921e-06
189,36878,0,0,0,1,1.9399999420719113e-09,1.5470000427310578e-07
189,36879,1,1,0,1,4.876000057219423e-08,2.0218799410038557e-06
189,37136,0,0,0,1,1.6600000294072943e-09,1.6165999775952089e-07
189,37137,0,0,0,1,1.6600000294072943e-09,1.7374000589216915e-07
189,37142,0,0,0,1,1.99999994714768e-09,2.172200060367704e-07
189,37144,0,0,0,1,1.8400000446346e-09,1.6686000530712945e-07
189,37145,1,1,0,1,5.340000007654191e-09,3.947999980446186e-07
189,37150,0,0,0,1,1.8600000463265227e-09,2.169999935835648e-07
189,37151,1,1,0,1,4.270000183589845e-08,0.0007562586705788699
189,37440,0,0,0,1,1.8000000412507541e-09,1.6180000310049632e-07
189,37441,0,0,0,1,1.3400000023365285e-09,1.6010000117958024e-07
189,37446,0,0,0,1,2.0599999522234486e-09,1.5716000270593464e-07
189,37448,0,0,0,1,1.540000019255757e-09,1.5396000243382316e-07
189,37449,1,1,0,1,3.6800000892692e-09,1.4967199638485185e-06
189,37454,0,0,0,1,1.8200000429426771e-09,1.5483999540322645e-07
189,37455,1,1,0,1,2.3880000243799044e-08,3.607120114884339e-06
189,37712,0,0,0,1,1.1999999904930687e-09,1.641000015197196e-07
189,37713,0,0,0,1,1.8000000412507541e-09,1.7450000240408195e-07
189,37718,0,0,0,1,2.119999957299217e-09,2.30159998255337e-07
189,37720,0,0,0,1,2.660000002981134e-09,1.5944000645252777e-07
189,37721,1,1,0,1,4.619999946744968e-09,3.7460000698505586e-07
189,37726,0,0,0,1,1.9399999420719113e-09,2.3744000597981805e-07
189,37727,1,1,0,1,2.726000052973401e-07,0.006356648184043054
189,37920,0,0,0,1,2.0399999505315256e-09,1.543999989185248e-07
189,37921,0,0,0,1,2.159999960683063e-09,1.5823999924505859e-07
189,37926,0,0,0,1,1.7000000327911399e-09,1.5381999709284775e-07
189,37928,0,0,0,1,1.9199999403799887e-09,1.5765999741938154e-07
189,37929,1,1,0,1,4.499999936593431e-09,1.4279800130702857e-06
189,37934,0,0,0,1,1.9199999403799887e-09,1.5627999552567662e-07
189,37935,1,1,0,1,0.00046380984799395926,2.1191999670430153e-06
189,38192,0,0,0,1,1.540000019255757e-09,1.586400063844999e-07
189,38193,0,0,0,1,1.8200000429426771e-09,1.6543999985730944e-07
189,38198,0,0,0,1,2.1399999589911402e-09,1.772399973080069e-07
189,38200,0,0,0,1,2.0399999505315256e-09,1.577199956481268e-07
189,38201,1,1,0,1,0.0009282105619549476,3.1606001088890043e-07
189,38206,0,0,0,1,2.519999991137674e-09,1.9140000561752762e-07
189,38207,1,1,0,1,5.6499999450611535e-08,5.41989994751321e-06
189,38496,0,0,0,1,1.5800000226396028e-09,1.5566000435473922e-07
189,38497,0,0,0,1,2.0799999539153716e-09,1.550399989729471e-07
189,38502,0,0,0,1,1.8000000412507541e-09,1.5743999917703072e-07
189,38504,0,0,0,1,1.5800000226396028e-09,1.5201999338707133e-07
189,38505,1,1,0,1,1.0479999998389154e-08,0.0003982596108514627
189,38510,0,0,0,1,1.7000000327911399e-09,1.541399971200589e-07
189,38511,1,1,0,1,3.371999929986825e-08,5.3731000785366995e-06
189,38768,0,0,0,1,2.259999969142677e-09,1.6062000477651203e-07
189,38769,0,0,0,1,2.0599999522234486e-09,1.7643999723997902e-07
189,38774,0,0,0,1,2.179999962374986e-09,2.224199993735242e-07
189,38776,0,0,0,1,2.119999957299217e-09,1.596600046948786e-07
189,38777,1,1,0,1,8.83999985965148e-09,2.1773999542284745e-07
189,38782,0,0,0,1,2.3199999742184457e-09,2.2829999632081538e-07
189,38783,1,1,0,1,2.8420000627865534e-08,8.198499945759205e-06
189,39040,0,0,0,1,1.7800000395588313e-09,1.609000012476081e-07
189,39041,0,0,0,1,2.0799999539153716e-09,1.5546000078501856e-07
189,39046,0,0,0,1,2.1999999640669084e-09,1.5886000462685073e-07
189,39048,0,0,0,1,1.7000000327911399e-09,1.5919999932669202e-07
189,39049,1,1,0,1,3.5400000774257396e-09,2.1443800100404e-06
189,39054,0,0,0,1,1.9199999403799887e-09,1.5690000090746873e-07
189,39055,1,1,0,1,1.521999951119645e-08,6.873040108384234e-06
189,39312,0,0,0,1,2.119999957299217e-09,1.70340002050337e-07
189,39313,0,0,0,1,2.159999960683063e-09,1.8832000180290662e-07
189,39318,0,0,0,1,1.5200000175638342e-09,2.678800121209923e-07
189,39320,0,0,0,1,2.119999957299217e-09,1.666600017374088e-07
189,39321,1,1,0,1,3.799999877376131e-09,5.018400213576028e-07
189,39326,0,0,0,1,1.680000031099217e-09,2.63559997542787e-07
189,39327,1,1,0,1,7.120000158235325e-09,4.656870088864104e-05
189,39616,0,0,0,1,1.7200000344830627e-09,1.5585999371360514e-07
189,39617,0,0,0,1,1.6400000277153712e-09,1.56659993781633e-07
189,39622,0,0,0,1,1.9799999454557573e-09,1.5745999384966088e-07
189,39624,0,0,0,1,1.540000019255757e-09,1.5679999912260841e-07
189,39625,1,1,0,1,2.159999960683063e-09,1.6748799718928984e-06
189,39630,0,0,0,1,1.540000019255757e-09,1.5806000455882286e-07
189,39631,1,1,0,1,1.9979999913874088e-08,1.308082031118852e-05
189,39888,0,0,0,1,1.7800000395588313e-09,1.6965999843979964e-07
189,39889,0,0,0,1,1.879999936996143e-09,1.8506000330204989e-07
189,39894,0,0,0,1,2.8800000215922855e-09,2.669999907298795e-07
189,39896,0,0,0,1,1.9199999403799887e-09,1.650000033726078e-07
189,39897,1,1,0,1,6.52000010747764e-09,3.2584000639147066e-07
189,39902,0,0,0,1,2.2199999657588314e-09,2.632999957443211e-07
189,39903,1,1,0,1,0.0003912095278776546,0.002691904554732108
189,40096,0,0,0,1,1.8600000463265227e-09,1.5237999697039758e-07
189,40097,0,0,0,1,2.1399999589911402e-09,1.566800026651179e-07
189,40102,0,0,0,1,2.119999957299217e-09,1.541600060035438e-07
189,40104,0,0,0,1,1.8999999386880657e-09,1.5121999331904346e-07
189,40105,1,1,0,1,2.6820000492511706e-08,1.0576600313181748e-06
189,40110,0,0,0,1,1.6000000243315256e-09,1.5610000083944086e-07
189,40111,1,1,0,1,7.45000009733421e-08,3.6867800275113014e-06
189,40368,0,0,0,1,1.6600000294072943e-09,1.603799976506763e-07
189,40369,0,0,0,1,2.159999960683063e-09,1.6965999843979964e-07
189,40374,0,0,0,1,2.2799999708346e-09,2.0353999776806637e-07
189,40376,0,0,0,1,1.7800000395588313e-09,1.5716000270593464e-07
189,40377,1,1,0,1,3.3000000571226655e-09,2.7566000034806545e-07
189,40382,0,0,0,1,2.099999955607294e-09,2.0102000110649228e-07
189,40383,1,1,0,1,2.608000042991056e-08,7.907719937019984e-06
189,40672,0,0,0,1,1.4800000141799886e-09,1.5178000047209035e-07
189,40673,0,0,0,1,1.3600000040284513e-09,1.53640002406612e-07
189,40678,0,0,0,1,1.8600000463265227e-09,1.5576000613959956e-07
189,40680,0,0,0,1,1.9399999420719113e-09,1.5482000073059626e-07
189,40681,1,1,0,1,2.3068000175106978e-07,4.378399874936634e-07
189,40686,0,0,0,1,2.0599999522234486e-09,1.554400061123884e-07
189,40687,1,1,0,1,2.584799863392741e-07,5.4114598366613915e-06
189,40944,0,0,0,1,2.4599999860619055e-09,1.6696000709198977e-07
189,40945,0,0,0,1,2.2799999708346e-09,1.6897999482926225e-07
189,40950,0,0,0,1,2.1399999589911402e-09,2.183199972485245e-07
189,40952,0,0,0,1,1.99999994714768e-09,1.6513999450272847e-07
189,40953,1,1,0,1,2.70000000636498e-09,2.052599943616126e-07
189,40958,0,0,0,1,3.979999892603437e-09,2.231600012128068e-07
189,40959,1,1,0,1,5.30599991596008e-08,9.19878041095822e-06
189,57344,0,0,0,1,1.8400000446346e-09,1.550399989729471e-07
189,57345,0,0,0,1,1.6400000277153712e-09,1.5381999709284775e-07
189,57350,0,0,0,1,1.4800000141799886e-09,1.5294000412344444e-07
189,57351,0,0,0,1,2.0599999522234486e-09,1.583400010299189e-07
189,57352,0,0,0,1,1.6000000243315256e-09,1.5877999751462054e-07
189,57353,1,1,0,1,1.2240000147278366e-08,1.744900036466814e-06
189,57358,0,0,0,1,1.56000002094768e-09,1.620600048989622e-07
189,57359,1,1,0,1,0.00038159836620127815,0.0003092823906447453
189,57616,0,0,0,1,1.6400000277153712e-09,1.5540000255627333e-07
189,57617,0,0,0,1,1.5800000226396028e-09,1.6181999777312648e-07
189,57622,0,0,0,1,1.7200000344830627e-09,1.8827999824679153e-07
189,57624,0,0,0,1,1.99999994714768e-09,1.5967999936750876e-07
189,57625,1,1,0,1,6.687999855236266e-08,1.044279999982342e-06
189,57630,0,0,0,1,1.9599999437638343e-09,1.9850000444491816e-07
189,57631,1,1,0,1,7.196000253482474e-08,0.0002746287215748748
189,57920,0,0,0,1,2.0399999505315256e-09,1.546600007169907e-07
189,57921,0,0,0,1,1.8400000446346e-09,1.5813999746019827e-07
189,57926,0,0,0,1,1.680000031099217e-09,1.547799971744812e-07
