# replicates_dw3_e4.csv -- memory-two Wright-Fisher run dw3_e4 (parameters: runs.csv), one row per (game, replicate),
# 5120 rows, ipt order 0..511, replicates 1..10 within a game.
# Reduced by provenance/robustness/reduce.py from the packed files dw3_e4.{idx,win} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv)
#   rep      the replicate, 1..10
#   seed     the replicate's seed: seed_base + (isl - 1)*10 + rep, seed_base = 10000000 (runs.csv), isl from games_dw3_e4.csv
#   top          the replicate's most abundant strategy over its sampled half (the .win 'rank1'): its integer code
#                0..65535 of the Methods (the genome read as a binary number; ALLD = 0, ALLC = 65535)
#   top_atom     its atom at this game as the integer code 4*efficient + 2*stable + competitive (0..7; 101 = 5 never
#                occurs); e.g. 7 = 111 (a friendly rival), 6 = 110, 4 = 100
#   top_share    its share of the replicate's sampled population (the .win 'abund')
#   top_selfpay  its per-round payoff against itself at this game (the .win 'selfpay')
ipt,rep,seed,top,top_atom,top_share,top_selfpay
52,3,10015233,23883,6,0.99956591,1.1960607
52,4,10015234,53029,6,0.39524923,1.1960107
52,5,10015235,56066,6,0.99841049,1.1960107
52,6,10015236,12037,6,0.34100941,1.1959607
52,7,10015237,56404,6,0.42756259,1.1960107
52,8,10015238,8420,6,0.86456897,1.1956719
52,9,10015239,19235,6,0.48006857,1.1959607
52,10,10015240,23299,7,0.45323938,1.1960107
53,1,10015261,58601,6,0.26632239,0.9995077
53,2,10015262,37279,6,0.70099846,0.9997078
53,3,10015263,36159,6,0.53984262,0.9997078
53,4,10015264,61577,6,0.89905248,0.9995078
53,5,10015265,42879,6,0.26193431,0.9997078
53,6,10015266,2007,6,0.27492727,0.9996578
53,7,10015267,60553,6,0.50094199,0.9995078
53,8,10015268,12255,6,0.14827622,0.9996578
53,9,10015269,48567,6,0.23187004,0.9996828
53,10,10015270,33119,6,0.54834795,0.9997077
54,1,10015291,55483,6,0.51788959,1.2204708
54,2,10015292,42925,6,0.44695208,1.2204709
54,3,10015293,56989,6,0.99912931,1.2204709
54,4,10015294,48589,6,0.99938393,1.2204709
54,5,10015295,49068,6,0.5097129,1.220371
54,6,10015296,40909,1,0.1751467,1.0980285
54,7,10015297,55995,6,0.99947249,1.2204709
54,8,10015298,49067,6,0.33136962,1.2204709
54,9,10015299,49403,6,0.80580322,1.2205149
54,10,10015300,49101,1,0.40176297,1.1103016
55,1,10015321,33481,6,0.99898106,0.9994815
55,2,10015322,34829,6,0.71750605,0.9994815
55,3,10015323,61515,6,0.49846779,0.9996815
55,4,10015324,33481,6,0.42260586,0.9994815
55,5,10015325,38921,6,0.99905209,0.9994816
55,6,10015326,34825,6,0.83652234,0.9994815
55,7,10015327,38985,6,0.31237162,0.9994815
55,8,10015328,33481,6,0.54376323,0.9994815
55,9,10015329,37007,6,0.33109975,0.9994816
55,10,10015330,33803,6,0.34394819,0.9994816
56,1,10015351,13815,7,0.37647755,0.9997556
56,2,10015352,48543,6,0.26303634,0.9997805
56,3,10015353,62431,7,0.2270729,0.9997806
56,4,10015354,43999,7,0.31606897,0.9997805
56,5,10015355,15807,6,0.42847992,0.9997805
56,6,10015356,15327,7,0.37593819,0.9997805
56,7,10015357,30111,6,0.39619716,0.9997805
56,8,10015358,54775,7,0.26658303,0.9997556
56,9,10015359,52671,6,0.63608686,0.9997805
56,10,10015360,38903,7,0.30228278,0.9997556
57,1,10015381,15452,6,0.28717555,1.4834934
57,2,10015382,15115,6,0.42653843,1.4835433
57,3,10015383,46301,6,0.99923561,1.4835933
57,4,10015384,23882,6,0.99954264,1.4834934
57,5,10015385,24325,7,0.36704122,1.4834934
57,6,10015386,8884,6,0.28098461,1.4833934
57,7,10015387,57133,6,0.44901916,1.4835933
57,8,10015388,56074,6,0.29998302,1.4835267
57,9,10015389,52109,6,0.2352378,1.4834966
57,10,10015390,24362,6,0.40864259,1.4834933
58,1,10015411,39327,6,0.36382592,0.9997286
58,2,10015412,37791,6,0.4347498,0.9995931
58,3,10015413,57695,6,0.27735947,0.9997287
58,4,10015414,60431,6,0.30559347,0.9995287
58,5,10015415,22935,6,0.57325508,0.9997036
58,6,10015416,7551,6,0.37554904,0.9997287
58,7,10015417,59465,6,0.40469075,0.9995286
58,8,10015418,32971,6,0.99861096,0.9993287
58,9,10015419,37065,6,0.56255599,0.9993288
58,10,10015420,57483,6,0.26526223,0.9995287
59,1,10015441,43007,7,0.20736206,0.9999544
59,2,10015442,35967,7,0.34780816,0.9999088
59,3,10015443,45055,7,0.17321774,0.9999544
59,4,10015444,6135,7,0.47330462,0.9999294
59,5,10015445,24575,7,0.1635334,0.9999544
59,6,10015446,65527,7,0.28076077,0.9999294
59,7,10015447,38783,7,0.18996852,0.9999544
59,8,10015448,59199,7,0.16914334,0.9999316
59,9,10015449,8063,7,0.4069644,0.9999544
59,10,10015450,34303,7,0.34684735,0.9999544
60,1,10015471,37387,6,0.5040529,0.9995905
60,2,10015472,20111,7,0.74534464,0.9996247
60,3,10015473,32779,6,0.6062821,0.9995937
60,4,10015474,33291,6,0.62119445,0.9995905
60,5,10015475,32847,6,0.68868608,0.9995937
60,6,10015476,35337,6,0.4112289,0.9995778
60,7,10015477,24207,7,0.99628686,0.9996746
60,8,10015478,23183,7,0.99341491,0.9996809
60,9,10015479,23183,7,0.6820898,0.9996809
60,10,10015480,23183,7,0.66311801,0.9996809
61,1,10015501,43423,6,0.51843972,0.9997052
61,2,10015502,40831,6,0.39273218,0.9997053
61,3,10015503,39767,6,0.27152536,0.9996303
61,4,10015504,54783,6,0.44166766,0.9997053
61,5,10015505,61167,6,0.41950532,0.9995054
61,6,10015506,23991,6,0.29332371,0.9996802
61,7,10015507,8063,6,0.33114892,0.9997053
61,8,10015508,27339,6,0.5874,0.9994552
61,9,10015509,46591,6,0.23333586,0.9997053
61,10,10015510,42879,6,0.42508524,0.9997052
62,1,10015531,22171,6,0.29035859,1.4718293
62,2,10015532,51979,6,0.24298659,1.4718792
62,3,10015533,63602,0,0.39952001,1.1480422
62,4,10015534,15890,6,0.91377314,1.4717543
62,5,10015535,33133,0,0.6284964,1.3145614
62,6,10015536,22405,6,0.47651918,1.4717793
62,7,10015537,48786,6,0.51586227,1.4716351
62,8,10015538,54933,6,0.79542609,1.4718043
62,9,10015539,19245,6,0.35768177,1.4717793
62,10,10015540,48939,6,0.76055491,1.4718792
63,1,10015561,34825,6,0.99855837,0.9994089
63,2,10015562,39321,6,0.67743641,0.9996089
63,3,10015563,33803,6,0.40871755,0.9994089
63,4,10015564,37005,6,0.9992308,0.9994089
63,5,10015565,35983,6,0.42245646,0.9994091
63,6,10015566,34893,6,0.60668904,0.9994088
63,7,10015567,22471,6,0.39571958,0.9995927
63,8,10015568,39115,6,0.63759735,0.9994089
63,9,10015569,36911,6,0.31731856,0.9993135
63,10,10015570,36425,6,0.83799725,0.9994089
64,1,10015591,42847,7,0.20501185,0.9998375
64,2,10015592,32159,6,0.29219711,0.9998375
64,3,10015593,54711,6,0.46270137,0.9998125
64,4,10015594,38879,6,0.29982585,0.9998376
64,5,10015595,65023,7,0.21987431,0.9998376
64,6,10015596,12255,7,0.23564291,0.9997876
64,7,10015597,20479,7,0.23009077,0.9997876
64,8,10015598,56735,6,0.42254561,0.9998375
64,9,10015599,7551,7,0.32962936,0.9998376
64,10,10015600,5503,7,0.23841047,0.9997176
65,1,10015621,23636,6,0.91082351,1.4273385
65,2,10015622,23435,6,0.34885702,1.427328
65,3,10015623,23333,6,0.99793163,1.4273635
65,4,10015624,19540,6,0.99911409,1.4272635
65,5,10015625,57131,6,0.34779629,1.4274634
65,6,10015626,51979,6,0.6237871,1.4274634
65,7,10015627,52308,6,0.48942991,1.4273302
65,8,10015628,8884,6,0.99965711,1.4272635
65,9,10015629,23773,6,0.38535959,1.4273281
65,10,10015630,48651,6,0.26087675,1.427278
66,1,10015651,64205,6,0.34687354,0.9994875
66,2,10015652,39053,6,0.37259663,0.9992876
66,3,10015653,52055,6,0.48904342,0.9996541
66,4,10015654,7135,6,0.48283002,0.9995875
66,5,10015655,58381,6,0.37191982,0.9994875
66,6,10015656,61643,6,0.50932878,0.9994875
66,7,10015657,61517,6,0.99790224,0.9994876
66,8,10015658,62431,6,0.34812491,0.9996875
66,9,10015659,32459,6,0.55375425,0.9994874
66,10,10015660,60587,6,0.5609415,0.9994875
67,1,10015681,44845,7,0.99876256,1.1365641
67,2,10015682,49029,7,0.52795201,1.1364369
67,3,10015683,53165,7,0.381208,1.1365368
67,4,10015684,24461,7,0.630986,1.1364869
67,5,10015685,53005,7,0.45929514,1.1365641
67,6,10015686,18317,6,0.96938457,1.1364642
67,7,10015687,48909,7,0.99818344,1.1365641
67,8,10015688,44973,7,0.72912951,1.1365368
67,9,10015689,46989,6,0.40747657,1.1365641
67,10,10015690,44941,7,0.99855192,1.1365368
68,1,10015711,34831,6,0.61059547,0.999527
68,2,10015712,37389,6,0.94550239,0.9994905
68,3,10015713,34891,6,0.39287651,0.9995269
68,4,10015714,32847,6,0.61961636,0.999527
68,5,10015715,36877,6,0.68234924,0.999527
68,6,10015716,23175,7,0.35338763,0.9994061
68,7,10015717,35339,6,0.40549506,0.9993446
68,8,10015718,36873,6,0.48594962,0.999527
68,9,10015719,36875,6,0.55882772,0.999527
68,10,10015720,34889,6,0.99849957,0.9995269
69,1,10015741,52607,7,0.5846946,0.9997306
69,2,10015742,21887,7,0.99601032,0.9997306
69,3,10015743,56159,7,0.41315376,0.9997306
69,4,10015744,63455,7,0.32185274,0.9997307
69,5,10015745,16351,7,0.41892265,0.9997307
69,6,10015746,58335,7,0.22949007,0.9997307
69,7,10015747,44543,7,0.5993378,0.9997306
69,8,10015748,27967,6,0.3088782,0.9996807
69,9,10015749,32159,6,0.38388862,0.9997306
69,10,10015750,65503,7,0.48604153,0.9997307
70,1,10015771,8420,6,0.46205469,1.6221739
70,2,10015772,13533,6,0.64275965,1.6226478
70,3,10015773,43778,6,0.30578878,1.6225645
70,4,10015774,44363,6,0.99958653,1.6226978
70,5,10015775,56644,6,0.9985606,1.6225979
70,6,10015776,15891,6,0.99927282,1.6225979
70,7,10015777,19203,7,0.99676449,1.6225479
70,8,10015778,48939,6,0.52786207,1.6226978
70,9,10015779,15147,6,0.44351368,1.6226478
70,10,10015780,52012,6,0.44644051,1.6225979
71,1,10015801,32969,6,0.55527225,0.9993382
71,2,10015802,62159,6,0.1967174,0.9995382
71,3,10015803,32841,6,0.99938395,0.9993383
71,4,10015804,40523,6,0.4042464,0.9993381
71,5,10015805,39115,6,0.73747484,0.9993382
71,6,10015806,38953,6,0.44161503,0.9992075
71,7,10015807,25647,6,0.23207758,0.9994883
71,8,10015808,38057,6,0.84959586,0.9993384
71,9,10015809,29807,6,0.26379363,0.9995383
71,10,10015810,28237,6,0.31979935,0.999488
72,1,10015831,10103,7,0.1539293,0.9997404
72,2,10015832,34783,6,0.23740607,0.9999122
72,3,10015833,40831,7,0.7242604,0.9999122
72,4,10015834,15863,7,0.32034127,0.9998872
72,5,10015835,46591,7,0.27291775,0.9999122
72,6,10015836,14207,7,0.24203622,0.9999122
72,7,10015837,61303,7,0.39947639,0.9998789
72,8,10015838,38271,7,0.47704016,0.9999122
72,9,10015839,63359,7,0.33723636,0.9999122
72,10,10015840,16255,7,0.62036008,0.9999122
73,1,10015861,23298,7,0.68581298,1.2306398
73,2,10015862,24332,7,0.51183747,1.2306648
73,3,10015863,24332,7,0.44772923,1.2306648
73,4,10015864,24323,7,0.29221369,1.2306648
73,5,10015865,56867,6,0.5004906,1.2304938
73,6,10015866,56106,6,0.46091233,1.2306981
73,7,10015867,23306,7,0.61824454,1.2306648
73,8,10015868,51978,6,0.551475,1.2306648
73,9,10015869,52013,6,0.4540946,1.2307647
73,10,10015870,52994,6,0.4616193,1.2306315
74,1,10015891,58475,6,0.32521826,0.9994702
74,2,10015892,30111,6,0.36621725,0.9996702
74,3,10015893,27885,6,0.28328945,0.9994201
74,4,10015894,63967,6,0.68029082,0.9996702
74,5,10015895,36855,6,0.67563089,0.9996369
74,6,10015896,13823,6,0.2572483,0.9996702
74,7,10015897,7551,6,0.29339295,0.9996702
74,8,10015898,48639,6,0.34205149,0.9996702
74,9,10015899,43487,6,0.40794227,0.9996701
74,10,10015900,64073,6,0.30582556,0.9994702
75,1,10015921,52107,6,0.44112035,1.4644651
75,2,10015922,49403,6,0.9989867,1.4645579
75,3,10015923,56059,6,0.99954206,1.4644651
75,4,10015924,57132,6,0.52449673,1.4644913
75,5,10015925,16140,6,0.92084952,1.464458
75,6,10015926,48901,7,0.32255002,1.464483
75,7,10015927,53947,6,0.99952768,1.4645579
75,8,10015928,52548,6,0.4331877,1.4644247
75,9,10015929,56978,6,0.56977158,1.4643153
75,10,10015930,51451,6,0.99940783,1.4644651
76,1,10015951,35017,6,0.47296097,0.9994467
76,2,10015952,38985,6,0.31587521,0.9994466
76,3,10015953,35021,6,0.5750234,0.9994467
76,4,10015954,33805,6,0.23389537,0.9994467
76,5,10015955,37455,6,0.61305343,0.9994468
76,6,10015956,33835,6,0.28231484,0.9994467
76,7,10015957,39385,6,0.41087739,0.9996466
76,8,10015958,37071,6,0.92297588,0.9994467
76,9,10015959,32911,6,0.35227866,0.9994467
76,10,10015960,39977,6,0.29074384,0.9994467
77,1,10015981,32639,7,0.23573364,0.9997835
77,2,10015982,59359,7,0.6052028,0.9997835
77,3,10015983,3927,7,0.74104134,0.9997335
77,4,10015984,21887,7,0.89951357,0.9997834
77,5,10015985,52599,7,0.85229135,0.9997502
77,6,10015986,46399,6,0.1705298,0.9996447
77,7,10015987,48087,7,0.35456024,0.9997585
77,8,10015988,37855,6,0.21686339,0.9997835
77,9,10015989,46591,7,0.39282879,0.9997835
77,10,10015990,34079,6,0.20539913,0.9997834
78,1,10016011,56106,6,0.3567726,1.6367857
78,2,10016012,8892,6,0.73026246,1.6366525
78,3,10016013,56098,6,0.7284056,1.6367524
78,4,10016014,56075,6,0.32776457,1.6368523
78,5,10016015,11011,6,0.56789137,1.6367024
78,6,10016016,19203,7,0.67745016,1.6367024
78,7,10016017,23341,6,0.30893106,1.6368023
78,8,10016018,24362,6,0.84629745,1.6367524
78,9,10016019,15690,6,0.37215656,1.6367524
78,10,10016020,23884,6,0.8932593,1.6367524
79,1,10016041,39631,6,0.55838822,0.9992808
79,2,10016042,60553,6,0.39862367,0.9994804
79,3,10016043,63487,6,0.22706932,0.9996804
79,4,10016044,37901,6,0.74712553,0.9992805
79,5,10016045,37151,6,0.9989561,0.9996803
79,6,10016046,64203,6,0.41653677,0.9994804
79,7,10016047,27657,6,0.48739744,0.9994303
79,8,10016048,35885,6,0.60295297,0.9992804
79,9,10016049,40344,2,0.99900147,0.6664137
79,10,10016050,33631,6,0.24566564,0.9996803
80,1,10016071,40943,7,0.32134766,0.9999908
80,2,10016072,48895,7,0.23283865,0.9999908
80,3,10016073,23807,7,0.1414666,0.9999908
80,4,10016074,38391,7,0.35659349,0.9999704
80,5,10016075,44543,7,0.14513331,0.9999954
80,6,10016076,23551,7,0.19258915,0.9999931
80,7,10016077,55287,7,0.31839849,0.9999704
80,8,10016078,14175,7,0.1991794,0.9999954
80,9,10016079,61407,7,0.17890737,0.9999954
80,10,10016080,35615,7,0.22693066,0.999993
81,1,10016101,39951,6,0.37872819,0.9995812
81,2,10016102,36943,6,0.99883473,0.9995812
81,3,10016103,36363,6,0.3588485,0.9995247
81,4,10016104,36873,6,0.50073502,0.9995812
81,5,10016105,33035,6,0.31161881,0.9995624
81,6,10016106,33807,6,0.42722504,0.9995812
81,7,10016107,36875,6,0.39064169,0.9995812
81,8,10016108,37197,6,0.29019956,0.9995435
81,9,10016109,38155,6,0.48281696,0.9995624
81,10,10016110,36879,6,0.37047872,0.9995812
82,1,10016131,29535,7,0.34562828,0.9996827
82,2,10016132,11767,7,0.43650896,0.9996327
82,3,10016133,34079,6,0.28557752,0.9996826
82,4,10016134,47967,7,0.29718642,0.9996827
82,5,10016135,34807,7,0.30097599,0.9996494
82,6,10016136,45055,7,0.56026787,0.9996827
82,7,10016137,56703,7,0.37440358,0.9996827
82,8,10016138,23935,7,0.84360865,0.9996827
82,9,10016139,12247,7,0.49553744,0.9996327
82,10,10016140,16223,7,0.5977724,0.9996827
83,1,10016161,56853,6,0.9983424,1.7016928
83,2,10016162,9885,6,0.99936497,1.7016678
83,3,10016163,56858,6,0.99857405,1.7017011
83,4,10016164,19211,7,0.38708477,1.7016678
83,5,10016165,53004,6,0.41110096,1.7016678
83,6,10016166,43812,6,0.27839183,1.7016345
83,7,10016167,57101,6,0.99852458,1.7017677
83,8,10016168,24331,7,0.99901539,1.7017178
83,9,10016169,8948,6,0.46068387,1.7015679
83,10,10016170,19211,7,0.30272482,1.7016678
84,1,10016191,33931,6,0.61896997,0.9993631
84,2,10016192,39625,6,0.39536812,0.9993635
84,3,10016193,62475,6,0.64410635,0.9995632
84,4,10016194,38926,2,0.38814602,0.6662399
84,5,10016195,8137,6,0.36896883,0.9992269
84,6,10016196,35855,6,0.72017539,0.9993632
84,7,10016197,33289,6,0.6339192,0.9992451
84,8,10016198,30731,6,0.28544819,0.9995632
84,9,10016199,43207,6,0.29072033,0.9991602
84,10,10016200,39113,6,0.78332338,0.9993634
85,1,10016221,24535,7,0.31527999,0.9998342
85,2,10016222,26623,7,0.41582102,0.9998092
85,3,10016223,50559,7,0.8111855,0.9998591
85,4,10016224,20311,7,0.44762101,0.9998092
85,5,10016225,60799,7,0.42759827,0.9998592
85,6,10016226,61311,7,0.29498066,0.9998592
85,7,10016227,8063,7,0.20352666,0.9998592
85,8,10016228,45047,7,0.32186657,0.9998259
85,9,10016229,53055,7,0.19915058,0.9997184
85,10,10016230,30591,7,0.31789347,0.9998592
86,1,10016251,51973,6,0.57306918,1.4961836
86,2,10016252,23298,7,0.64296273,1.4961586
86,3,10016253,17868,6,0.64497422,1.4960837
86,4,10016254,23299,7,0.99849895,1.4961836
86,5,10016255,19669,6,0.49470834,1.4959846
86,6,10016256,17620,6,0.99909772,1.4960837
86,7,10016257,55173,6,0.25768046,1.4962086
86,8,10016258,52996,6,0.31276124,1.4961503
86,9,10016259,44802,6,0.27994295,1.4961503
86,10,10016260,51979,6,0.90717849,1.4962835
87,1,10016281,38751,6,0.37037817,0.9996454
87,2,10016282,57545,6,0.75462617,0.9994454
87,3,10016283,27103,6,0.30267863,0.9995954
87,4,10016284,59359,6,0.37247735,0.9996454
87,5,10016285,64887,6,0.18614955,0.9996204
87,6,10016286,36255,6,0.27784934,0.9996453
87,7,10016287,44535,6,0.31506501,0.9996121
87,8,10016288,9655,6,0.5284121,0.9995953
87,9,10016289,46527,6,0.44179874,0.9996453
87,10,10016290,59231,6,0.53024151,0.9996454
88,1,10016311,53005,7,0.99795946,1.3791429
88,2,10016312,51116,6,0.28533628,1.3789173
88,3,10016313,57093,7,0.46024673,1.3790679
88,4,10016314,48941,7,0.99838919,1.3791429
88,5,10016315,49037,7,0.70504239,1.3790672
88,6,10016316,52765,6,0.99883173,1.3791429
88,7,10016317,55172,6,0.30013677,1.3790429
88,8,10016318,15141,6,0.99881968,1.3790429
88,9,10016319,15140,6,0.59442598,1.379018
88,10,10016320,43917,6,0.99787288,1.3790671
89,1,10016341,38989,6,0.47190236,0.9994969
89,2,10016342,32847,6,0.74996861,0.999497
89,3,10016343,32845,6,0.58688057,0.999497
89,4,10016344,32843,6,0.99927193,0.999497
89,5,10016345,36939,6,0.99856524,0.999497
89,6,10016346,35341,6,0.48278804,0.9992397
89,7,10016347,36939,6,0.58269983,0.999497
89,8,10016348,36943,6,0.56054893,0.999497
89,9,10016349,34831,6,0.50377367,0.999497
89,10,10016350,38987,6,0.99837335,0.9994969
90,1,10016371,60799,7,0.42134471,0.9997263
90,2,10016372,44479,6,0.40074372,0.9997263
90,3,10016373,38175,6,0.6065011,0.9997263
90,4,10016374,34815,7,0.23098183,0.9997264
90,5,10016375,38327,6,0.49936354,0.9996514
90,6,10016376,8159,7,0.42390251,0.9997263
90,7,10016377,44543,7,0.32122496,0.9997263
90,8,10016378,65023,7,0.27203155,0.9997264
90,9,10016379,20311,7,0.32676309,0.9996764
90,10,10016380,36735,7,0.26649792,0.9997264
91,1,10016401,56107,6,0.40278321,1.8047539
91,2,10016402,44845,6,0.23859003,1.8047539
91,3,10016403,15107,6,0.36180933,1.8046539
91,4,10016404,57093,6,0.72114949,1.804679
91,5,10016405,24333,7,0.69296255,1.8047039
91,6,10016406,24325,7,0.31944616,1.804654
91,7,10016407,24082,6,0.37910994,1.804629
91,8,10016408,57099,6,0.65568911,1.8047539
91,9,10016409,19211,7,0.51619283,1.8046539
91,10,10016410,44812,6,0.48730536,1.804654
92,1,10016431,37007,6,0.88401766,0.9992886
92,2,10016432,39661,6,0.27774956,0.9991329
92,3,10016433,35979,6,0.46153927,0.9992886
92,4,10016434,40649,6,0.94258372,0.9992888
92,5,10016435,30285,6,0.3006563,0.9994886
92,6,10016436,38303,6,0.61562854,0.9996885
92,7,10016437,32777,6,0.74253712,0.9992887
92,8,10016438,32973,6,0.85751032,0.9992886
92,9,10016439,33933,6,0.40959128,0.9992885
92,10,10016440,40079,6,0.89995908,0.9992889
93,1,10016461,63423,7,0.34041431,0.9999241
93,2,10016462,14327,7,0.40353222,0.9999244
93,3,10016463,24511,7,0.46056977,0.9999241
93,4,10016464,62975,7,0.12675718,0.9999494
93,5,10016465,47071,7,0.19857193,0.9999494
93,6,10016466,16247,7,0.28326783,0.9999244
93,7,10016467,13815,7,0.30985047,0.9999244
93,8,10016468,19831,7,0.33000294,0.9998994
93,9,10016469,59391,7,0.30064688,0.9999494
93,10,10016470,15735,7,0.19015802,0.9999244
94,1,10016491,52995,6,0.35175661,1.203332
94,2,10016492,55819,6,0.53280841,1.2032913
94,3,10016493,56067,6,0.71076759,1.2033569
94,4,10016494,19243,6,0.30529772,1.203332
94,5,10016495,24323,7,0.33795896,1.203332
94,6,10016496,23332,6,0.99822299,1.203307
94,7,10016497,51972,6,0.73003306,1.2032986
94,8,10016498,19971,7,0.2041959,1.2030417
94,9,10016499,20226,7,0.71425439,1.203232
94,10,10016500,53002,6,0.99829557,1.203332
95,1,10016521,22527,6,0.44113213,0.9996408
95,2,10016522,64073,6,0.42368415,0.9994408
95,3,10016523,65399,6,0.3065669,0.9996158
95,4,10016524,30863,6,0.86297465,0.9994409
95,5,10016525,28503,6,0.56216914,0.9995908
95,6,10016526,29663,6,0.47965594,0.9996408
95,7,10016527,57207,6,0.46373267,0.9996158
95,8,10016528,31071,6,0.46089868,0.9996408
95,9,10016529,63903,6,0.60110953,0.9996408
95,10,10016530,51671,6,0.40291187,0.9996074
96,1,10016551,47917,6,0.4157536,1.709089
96,2,10016552,55171,6,0.45829178,1.7090141
96,3,10016553,43789,6,0.99826698,1.709089
96,4,10016554,22165,6,0.53773715,1.7089891
96,5,10016555,47882,6,0.74665754,1.7090224
96,6,10016556,23309,6,0.3257369,1.709039
96,7,10016557,49403,6,0.99908285,1.709089
96,8,10016558,49403,6,0.41310655,1.709089
96,9,10016559,12196,6,0.13413643,1.7086476
96,10,10016560,57122,6,0.24060922,1.7089891
97,1,10016581,33357,6,0.99870957,0.9994036
97,2,10016582,34893,6,0.30004644,0.9994034
97,3,10016583,38927,6,0.69894208,0.9994035
97,4,10016584,39119,6,0.53630359,0.9994037
97,5,10016585,37897,6,0.44309607,0.9994036
97,6,10016586,37259,6,0.22729335,0.9992072
97,7,10016587,32783,6,0.58534527,0.9994036
97,8,10016588,36943,6,0.70247009,0.9994036
97,9,10016589,32783,6,0.57318977,0.9994036
97,10,10016590,32847,6,0.21412641,0.9994036
98,1,10016611,34303,7,0.60957388,0.9997984
98,2,10016612,31583,7,0.29036674,0.9997984
98,3,10016613,51071,7,0.47652974,0.9997984
98,4,10016614,30551,7,0.52445743,0.9997484
98,5,10016615,48631,7,0.68356692,0.9997734
98,6,10016616,56823,7,0.30530348,0.9997734
98,7,10016617,13751,6,0.38159217,0.9997734
98,8,10016618,53111,7,0.33726586,0.9997651
98,9,10016619,55295,7,0.36123897,0.9997984
98,10,10016620,65407,7,0.56855191,0.9997984
99,1,10016641,15115,6,0.6951338,1.742717
99,2,10016642,23338,6,0.80350724,1.742667
99,3,10016643,11019,6,0.51633092,1.742667
99,4,10016644,48459,6,0.99908915,1.742767
99,5,10016645,44811,6,0.38460888,1.742767
99,6,10016646,21955,6,0.84637096,1.742667
99,7,10016647,52005,6,0.26767165,1.742667
99,8,10016648,52549,6,0.99914408,1.742667
99,9,10016649,57099,6,0.62168779,1.742767
99,10,10016650,43787,6,0.31629035,1.7427669
100,1,10016671,36555,6,0.52184437,0.9992338
100,2,10016672,61577,6,0.40662877,0.9994339
100,3,10016673,39711,6,0.41914597,0.9994508
100,4,10016674,44479,6,0.29709795,0.9996338
100,5,10016675,62031,6,0.55413636,0.999434
100,6,10016676,51615,6,0.62524858,0.9996338
100,7,10016677,30687,6,0.38610887,0.9996339
100,8,10016678,35167,6,0.81368721,0.9996338
100,9,10016679,57631,6,0.44786095,0.9996339
100,10,10016680,32457,6,0.51923495,0.9994339
101,1,10016701,55213,6,0.91340088,1.215103
101,2,10016702,24333,7,0.52137407,1.215096
101,3,10016703,16301,7,0.60049887,1.215053
101,4,10016704,24365,7,0.44989424,1.215096
101,5,10016705,16173,7,0.90141375,1.215096
101,6,10016706,42925,6,0.45794277,1.215103
101,7,10016707,48901,7,0.64343906,1.215071
101,8,10016708,44813,7,0.54951154,1.215146
101,9,10016709,16293,7,0.35855005,1.2149781
101,10,10016710,50829,6,0.25278619,1.215003
102,1,10016731,33803,6,0.74945154,0.9995572
102,2,10016732,35851,6,0.29129137,0.9995572
102,3,10016733,33035,6,0.47569136,0.9995143
102,4,10016734,32781,6,0.89342982,0.9995572
102,5,10016735,32843,6,0.42118235,0.9995572
102,6,10016736,36939,6,0.99921499,0.9995572
102,7,10016737,34827,6,0.4219943,0.9995572
102,8,10016738,23183,7,0.50771939,0.9995715
102,9,10016739,32841,6,0.93400439,0.9995572
102,10,10016740,33807,6,0.72943577,0.9995572
103,1,10016761,8023,7,0.31375019,0.9996455
103,2,10016762,38783,7,0.33129993,0.9996705
103,3,10016763,46975,7,0.37228115,0.9996705
103,4,10016764,54655,7,0.57239612,0.9996705
103,5,10016765,16375,7,0.47083311,0.9996455
103,6,10016766,30015,6,0.29738463,0.9996705
103,7,10016767,38335,6,0.28188136,0.9996705
103,8,10016768,56287,7,0.43874457,0.9996705
103,9,10016769,15769,6,0.42903942,0.9994705
103,10,10016770,36695,7,0.35938936,0.9996372
104,1,10016791,20258,6,0.32761579,1.9129091
104,2,10016792,46731,6,0.47462687,1.9128266
104,3,10016793,47885,6,0.56821826,1.913109
104,4,10016794,57099,6,0.52345325,1.913109
104,5,10016795,56850,6,0.62522456,1.9130091
104,6,10016796,15890,6,0.68247481,1.9129841
104,7,10016797,23300,7,0.53264689,1.9129841
104,8,10016798,19994,6,0.27544562,1.9129092
104,9,10016799,24331,7,0.99867689,1.913059
104,10,10016800,52002,6,0.45068091,1.9129758
105,1,10016821,39983,6,0.72275292,0.9993129
