# replicates_dw4_e4.csv -- memory-two Wright-Fisher run dw4_e4 (parameters: runs.csv), one row per (game, replicate),
# 5120 rows, ipt order 0..511, replicates 1..10 within a game.
# Reduced by provenance/robustness/reduce.py from the packed files dw4_e4.{idx,win} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv)
#   rep      the replicate, 1..10
#   seed     the replicate's seed: seed_base + (isl - 1)*10 + rep, seed_base = 11000000 (runs.csv), isl from games_dw4_e4.csv
#   top          the replicate's most abundant strategy over its sampled half (the .win 'rank1'): its integer code
#                0..65535 of the Methods (the genome read as a binary number; ALLD = 0, ALLC = 65535)
#   top_atom     its atom at this game as the integer code 4*efficient + 2*stable + competitive (0..7; 101 = 5 never
#                occurs); e.g. 7 = 111 (a friendly rival), 6 = 110, 4 = 100
#   top_share    its share of the replicate's sampled population (the .win 'abund')
#   top_selfpay  its per-round payoff against itself at this game (the .win 'selfpay')
ipt,rep,seed,top,top_atom,top_share,top_selfpay
40,6,11014876,28127,6,0.03896688,0.9994286
40,7,11014877,31695,6,0.0282679,0.9994785
40,8,11014878,38871,6,0.02417748,0.9997141
40,9,11014879,58847,6,0.02621481,0.9994785
40,10,11014880,56799,6,0.030809,0.9994785
41,1,11014901,47643,6,0.71530209,1.2257388
41,2,11014902,56108,6,0.08227834,1.2258172
41,3,11014903,56987,6,0.17733808,1.2258388
41,4,11014904,52893,6,0.10589636,1.2258387
41,5,11014905,51739,6,0.09620265,1.2257388
41,6,11014906,48795,6,0.39318556,1.2258388
41,7,11014907,47643,6,0.2969785,1.2257388
41,8,11014908,56859,6,0.19549443,1.2258839
41,9,11014909,56987,6,0.11792924,1.2258388
41,10,11014910,55835,6,0.23254696,1.2257388
42,1,11014931,32779,6,0.0797062,0.9994484
42,2,11014932,37007,6,0.06276127,0.9994483
42,3,11014933,32907,6,0.08252895,0.9994483
42,4,11014934,32779,6,0.07259617,0.9994484
42,5,11014935,36905,6,0.05460526,0.9993726
42,6,11014936,32777,6,0.06669041,0.9994484
42,7,11014937,32907,6,0.06471866,0.9994483
42,8,11014938,37067,6,0.13059545,0.9994483
42,9,11014939,33163,6,0.06125158,0.9992968
42,10,11014940,32907,6,0.07976147,0.9994483
43,1,11014961,30463,7,0.01750056,0.9996572
43,2,11014962,58623,7,0.01639315,0.9996571
43,3,11014963,62967,7,0.01539581,0.9998035
43,4,11014964,49151,7,0.01494705,0.9998285
43,5,11014965,62335,7,0.01195888,0.9997428
43,6,11014966,59263,7,0.01878764,0.9998285
43,7,11014967,40703,7,0.01351285,0.9996572
43,8,11014968,46967,7,0.01810044,0.9997642
43,9,11014969,32767,7,0.01182491,0.9998285
43,10,11014970,29183,7,0.01549571,0.9996571
44,1,11014991,52683,6,0.10466098,1.299525
44,2,11014992,52010,6,0.12787609,1.2994849
44,3,11014993,52682,6,0.18305543,1.2993752
44,4,11014994,51970,6,0.22422622,1.2994516
44,5,11014995,50626,6,0.18352401,1.2994516
44,6,11014996,51748,6,0.09334408,1.2992253
44,7,11014997,52683,6,0.09261579,1.299525
44,8,11014998,52684,6,0.13303428,1.2993752
44,9,11014999,51754,6,0.11709612,1.2992753
44,10,11015000,51970,6,0.17956816,1.2994516
45,1,11015021,51663,6,0.10669554,0.9987393
45,2,11015022,51551,6,0.07530282,0.9992366
45,3,11015023,39375,6,0.0967956,0.9988048
45,4,11015024,39119,6,0.07280862,0.9993348
45,5,11015025,33119,6,0.04949472,0.9997344
45,6,11015026,50127,6,0.03571629,0.9991041
45,7,11015027,40783,6,0.07169534,0.9994691
45,8,11015028,53727,6,0.06024997,0.9992475
45,9,11015029,33247,6,0.07758542,0.9997344
45,10,11015030,53663,6,0.05091998,0.9992475
46,1,11015051,52735,7,0.02340994,0.9999831
46,2,11015052,61183,7,0.02968616,0.9999662
46,3,11015053,32767,7,0.02855582,0.9999831
46,4,11015054,44799,7,0.0226811,0.9999662
46,5,11015055,40447,7,0.02782947,0.9999831
46,6,11015056,47103,7,0.02086487,0.9999831
46,7,11015057,62975,7,0.02809953,0.9999831
46,8,11015058,54527,7,0.01934567,0.9999662
46,9,11015059,65023,7,0.02661363,0.9999831
46,10,11015060,57343,7,0.03354278,0.9999831
47,1,11015081,36875,6,0.07075088,0.9995456
47,2,11015082,36877,6,0.07656005,0.9995456
47,3,11015083,36875,6,0.07784986,0.9995456
47,4,11015084,33033,6,0.11014163,0.9994911
47,5,11015085,32843,6,0.07597052,0.9995456
47,6,11015086,32841,6,0.1382546,0.9995456
47,7,11015087,32843,6,0.12589524,0.9995456
47,8,11015088,32779,6,0.10911912,0.9995456
47,9,11015089,36939,6,0.11787141,0.9995456
47,10,11015090,36939,6,0.08015957,0.9995456
48,1,11015111,46047,6,0.02748689,0.9995708
48,2,11015112,26335,6,0.02909176,0.9991921
48,3,11015113,44447,6,0.0284158,0.9997471
48,4,11015114,64479,6,0.02770918,0.9997472
48,5,11015115,63455,6,0.03381013,0.9997472
48,6,11015116,16351,6,0.03175746,0.9997472
48,7,11015117,59359,6,0.02683044,0.9997471
48,8,11015118,30431,6,0.02427708,0.9992421
48,9,11015119,61151,6,0.02911174,0.9992421
48,10,11015120,53087,6,0.02556241,0.9997471
49,1,11015141,52098,6,0.06379502,1.4066826
49,2,11015142,56203,6,0.09263353,1.4068825
49,3,11015143,43555,6,0.15408994,1.4066161
49,4,11015144,52682,6,0.07486838,1.4067326
49,5,11015145,51722,6,0.07428678,1.4066327
49,6,11015146,44490,6,0.19197203,1.4067326
49,7,11015147,50372,6,0.16564097,1.4065828
49,8,11015148,51724,6,0.13007439,1.4066327
49,9,11015149,57098,6,0.0768491,1.4068972
49,10,11015150,52098,6,0.11026082,1.4066826
50,1,11015171,32971,6,0.06244379,0.9993858
50,2,11015172,51655,6,0.07282928,0.9987779
50,3,11015173,32907,6,0.12764602,0.9993858
50,4,11015174,32971,6,0.10466006,0.9993858
50,5,11015175,33163,6,0.07985539,0.9991719
50,6,11015176,36873,6,0.04417446,0.9993859
50,7,11015177,32971,6,0.1986235,0.9993858
50,8,11015178,37067,6,0.06925538,0.9993858
50,9,11015179,32971,6,0.05768649,0.9993858
50,10,11015180,32841,6,0.0881306,0.9993859
51,1,11015201,48895,7,0.01365043,0.99977
51,2,11015202,65279,7,0.02195507,0.99977
51,3,11015203,60927,7,0.01561423,0.9998849
51,4,11015204,49151,7,0.01613415,0.999885
51,5,11015205,44031,7,0.01372664,0.9998275
51,6,11015206,13311,7,0.01382249,0.99977
51,7,11015207,55039,7,0.01707306,0.99977
51,8,11015208,35839,7,0.01533402,0.9998275
51,9,11015209,47103,7,0.01564314,0.999885
51,10,11015210,58623,7,0.01720041,0.99977
52,1,11015231,51716,6,0.40341615,1.1957717
52,2,11015232,53002,6,0.14306754,1.1960107
52,3,11015233,51978,6,0.1522107,1.1960107
52,4,11015234,51715,6,0.13584754,1.195805
52,5,11015235,51714,6,0.19523816,1.1957717
52,6,11015236,55844,6,0.09506941,1.1958217
52,7,11015237,51716,6,0.1234889,1.1957717
52,8,11015238,52002,6,0.1194318,1.1959774
52,9,11015239,55810,6,0.0967475,1.1958216
52,10,11015240,51714,6,0.15307334,1.1957717
53,1,11015261,52575,6,0.03220288,0.999124
53,2,11015262,31199,6,0.01957848,0.9997078
53,3,11015263,33631,6,0.02589752,0.9997078
53,4,11015264,23519,6,0.04101674,0.9997078
53,5,11015265,56799,6,0.0252352,0.9994158
53,6,11015266,54751,6,0.03296655,0.9991241
53,7,11015267,49119,6,0.02716192,0.9997078
53,8,11015268,62815,6,0.04007056,0.9994159
53,9,11015269,51039,6,0.03669313,0.9997077
53,10,11015270,50655,6,0.0379397,0.999124
54,1,11015291,47021,6,0.2587305,1.2204709
54,2,11015292,55547,6,0.14145559,1.2204709
54,3,11015293,48045,6,0.20916787,1.2204709
54,4,11015294,43949,6,0.32269167,1.2204709
54,5,11015295,47021,6,0.3492347,1.2204709
54,6,11015296,44973,7,0.20076627,1.2204708
54,7,11015297,49915,6,0.10694596,1.2205149
54,8,11015298,48045,6,0.21159513,1.2204709
54,9,11015299,43949,6,0.10945361,1.2204709
54,10,11015300,51963,6,0.10401599,1.2204708
55,1,11015321,32841,6,0.08347604,0.9994816
55,2,11015322,32847,6,0.07685531,0.9994816
55,3,11015323,32779,6,0.07964932,0.9994816
55,4,11015324,8479,6,0.07106496,0.998787
55,5,11015325,36937,6,0.08074843,0.9994816
55,6,11015326,32841,6,0.0872101,0.9994816
55,7,11015327,32777,6,0.06287842,0.9994816
55,8,11015328,33035,6,0.14686081,0.9993633
55,9,11015329,36873,6,0.09756062,0.9994816
55,10,11015330,8479,6,0.19896207,0.998787
56,1,11015351,54783,7,0.01562357,0.9997806
56,2,11015352,63455,7,0.01431823,0.9997806
56,3,11015353,23807,7,0.01212555,0.9995613
56,4,11015354,24575,7,0.01821945,0.9997806
56,5,11015355,65023,7,0.01653199,0.9997806
56,6,11015356,65503,7,0.01981202,0.9997806
56,7,11015357,32735,7,0.03119134,0.9997806
56,8,11015358,55039,7,0.01350797,0.9995613
56,9,11015359,30687,7,0.01348164,0.9997806
56,10,11015360,16351,7,0.01581337,0.9997806
57,1,11015381,56106,6,0.08977052,1.4835267
57,2,11015382,53122,6,0.15003706,1.4832969
57,3,11015383,52002,6,0.15472882,1.48346
57,4,11015384,52106,6,0.13946496,1.4833467
57,5,11015385,52106,6,0.18246851,1.4833467
57,6,11015386,52002,6,0.10188738,1.48346
57,7,11015387,52098,6,0.11946207,1.4832968
57,8,11015388,53130,6,0.09501324,1.4833468
57,9,11015389,56108,6,0.07833195,1.4835267
57,10,11015390,52098,6,0.15066185,1.4832968
58,1,11015411,43215,6,0.09536946,0.9992577
58,2,11015412,32911,6,0.04305973,0.9993288
58,3,11015413,17359,6,0.060383,0.9987067
58,4,11015414,33167,6,0.07767606,0.999058
58,5,11015415,37327,6,0.10888569,0.9987873
58,6,11015416,37215,6,0.07163865,0.9997286
58,7,11015417,51407,6,0.07395117,0.9992577
58,8,11015418,36879,6,0.05352006,0.9993289
58,9,11015419,36559,6,0.0781664,0.9993291
58,10,11015420,37335,6,0.13350522,0.9994787
59,1,11015441,12279,7,0.02487611,0.9999044
59,2,11015442,15359,7,0.01399562,0.9999316
59,3,11015443,30655,7,0.01800562,0.9999316
59,4,11015444,44543,7,0.01957538,0.9999544
59,5,11015445,59391,7,0.02366212,0.9999544
59,6,11015446,50431,7,0.02544468,0.9999088
59,7,11015447,30719,7,0.02117106,0.9999544
59,8,11015448,64767,7,0.02634806,0.9999088
59,9,11015449,50687,7,0.01824609,0.9999544
59,10,11015450,16383,7,0.02834012,0.9999544
60,1,11015471,33289,6,0.08570027,0.9995905
60,2,11015472,33291,6,0.11488218,0.9995905
60,3,11015473,37387,6,0.05993046,0.9995905
60,4,11015474,23175,7,0.09251944,0.9996061
60,5,11015475,33291,6,0.06516111,0.9995905
60,6,11015476,19079,7,0.0601553,0.9995312
60,7,11015477,33289,6,0.05124923,0.9995905
60,8,11015478,33291,6,0.0691354,0.9995905
60,9,11015479,19079,7,0.04584811,0.9995312
60,10,11015480,33295,6,0.06777334,0.9995905
61,1,11015501,52703,6,0.02766278,0.9994107
61,2,11015502,38879,6,0.02294145,0.9997053
61,3,11015503,32159,6,0.02908563,0.9997052
61,4,11015504,32159,6,0.02445072,0.9997052
61,5,11015505,52703,6,0.03266243,0.9994107
61,6,11015506,32159,6,0.02639548,0.9997052
61,7,11015507,58847,6,0.03672895,0.9994107
61,8,11015508,28127,6,0.04286357,0.9993608
61,9,11015509,47071,6,0.02839644,0.9997053
61,10,11015510,26015,6,0.05174166,0.9996552
62,1,11015531,55836,6,0.14588042,1.4715851
62,2,11015532,55852,6,0.08983742,1.4715851
62,3,11015533,51756,6,0.10695315,1.4715352
62,4,11015534,50843,6,0.15275451,1.4718792
62,5,11015535,55820,6,0.17971349,1.4715851
62,6,11015536,51756,6,0.10304569,1.4715352
62,7,11015537,55842,6,0.06913311,1.4715352
62,8,11015538,52891,6,0.10837933,1.471785
62,9,11015539,55837,6,0.07765712,1.471685
62,10,11015540,51747,6,0.08777139,1.4715186
63,1,11015561,33227,6,0.0895957,0.9990271
63,2,11015562,33099,6,0.09675739,0.9990272
63,3,11015563,32971,6,0.0663048,0.9994089
63,4,11015564,32971,6,0.0772815,0.9994089
63,5,11015565,33163,6,0.15182373,0.999218
63,6,11015566,37067,6,0.05997727,0.9994089
63,7,11015567,37067,6,0.08101627,0.9994089
63,8,11015568,32779,6,0.08898256,0.9994089
63,9,11015569,33099,6,0.10330336,0.9990272
63,10,11015570,32911,6,0.05901034,0.9994089
64,1,11015591,40831,7,0.01836746,0.9998376
64,2,11015592,57335,7,0.01465764,0.9998126
64,3,11015593,32767,7,0.01443175,0.9998376
64,4,11015594,46079,7,0.01417764,0.9996753
64,5,11015595,29951,7,0.01544203,0.9996753
64,6,11015596,44543,7,0.01686519,0.9998376
64,7,11015597,15231,7,0.01836103,0.9997564
64,8,11015598,44543,7,0.01501952,0.9998376
64,9,11015599,49023,7,0.01443597,0.9998376
64,10,11015600,59135,7,0.0158168,0.9996753
65,1,11015621,50634,6,0.22027046,1.4273635
65,2,11015622,51722,6,0.09661281,1.4271282
65,3,11015623,51748,6,0.26764585,1.4270783
65,4,11015624,51748,6,0.07462523,1.4270783
65,5,11015625,52108,6,0.12148171,1.4272281
65,6,11015626,52002,6,0.20219578,1.4273302
65,7,11015627,51748,6,0.17571453,1.4270783
65,8,11015628,52010,6,0.07126324,1.4273635
65,9,11015629,56074,6,0.09836945,1.4273968
65,10,11015630,51717,6,0.12474831,1.4271116
66,1,11015651,56527,6,0.05887848,0.9985517
66,2,11015652,37839,6,0.04865427,0.9993752
66,3,11015653,51663,6,0.06386353,0.9985516
66,4,11015654,37839,6,0.05008337,0.9993752
66,5,11015655,33183,6,0.0572578,0.9996874
66,6,11015656,47519,6,0.06106507,0.9996874
66,7,11015657,39119,6,0.03374921,0.9992878
66,8,11015658,49631,6,0.06755876,0.9991379
66,9,11015659,53727,6,0.03207538,0.999138
66,10,11015660,20447,6,0.03087511,0.9996375
67,1,11015681,44973,7,0.27814746,1.1365368
67,2,11015682,57261,7,0.22115994,1.1365368
67,3,11015683,49069,7,0.47495852,1.1365368
67,4,11015684,57261,7,0.23311738,1.1365368
67,5,11015685,49069,7,0.34781103,1.1365368
67,6,11015686,49069,7,0.4961181,1.1365368
67,7,11015687,57261,7,0.17300395,1.1365368
67,8,11015688,49069,7,0.74259137,1.1365368
67,9,11015689,55213,6,0.21669967,1.1365368
67,10,11015690,49069,7,0.40863152,1.1365368
68,1,11015711,32779,6,0.1058652,0.999527
68,2,11015712,36939,6,0.08099054,0.999527
68,3,11015713,36873,6,0.06875791,0.999527
68,4,11015714,36877,6,0.09335242,0.999527
68,5,11015715,33035,6,0.07651851,0.999454
68,6,11015716,33035,6,0.07521513,0.999454
68,7,11015717,32777,6,0.05592859,0.999527
68,8,11015718,32779,6,0.10889568,0.999527
68,9,11015719,32843,6,0.05767143,0.999527
68,10,11015720,36879,6,0.07830592,0.999527
69,1,11015741,30431,7,0.01730854,0.9991926
69,2,11015742,31711,7,0.02537105,0.9997307
69,3,11015743,62431,7,0.02364323,0.9997307
69,4,11015744,15319,7,0.01573353,0.9997056
69,5,11015745,52703,7,0.02871442,0.9994615
69,6,11015746,48863,7,0.01855447,0.9991925
69,7,11015747,47967,7,0.01965919,0.9997306
69,8,11015748,64991,7,0.02700474,0.9994616
69,9,11015749,65375,7,0.01580142,0.9997307
69,10,11015750,31711,7,0.01333216,0.9997307
70,1,11015771,56202,6,0.0436487,1.6224734
70,2,11015772,51074,6,0.08458607,1.6225646
70,3,11015773,44244,6,0.10357396,1.6223736
70,4,11015774,50636,6,0.13812339,1.6225979
70,5,11015775,51714,6,0.10559558,1.6222737
70,6,11015776,51724,6,0.18416655,1.6223236
70,7,11015777,52010,6,0.09644169,1.6225979
70,8,11015778,51724,6,0.09881632,1.6223236
70,9,11015779,51756,6,0.11011464,1.6223237
70,10,11015780,50636,6,0.31053013,1.6225979
71,1,11015801,37003,6,0.07950212,0.9993383
71,2,11015802,37327,6,0.0822765,0.9988157
71,3,11015803,32975,6,0.07291894,0.9993382
71,4,11015804,37067,6,0.2145409,0.9993382
71,5,11015805,32907,6,0.08239914,0.9993382
71,6,11015806,33167,6,0.05340893,0.9990769
71,7,11015807,32911,6,0.05917288,0.9993382
71,8,11015808,37327,6,0.08952881,0.9988157
71,9,11015809,37263,6,0.07184917,0.9990769
71,10,11015810,37007,6,0.08976146,0.9993383
72,1,11015831,30711,7,0.02368643,0.9998872
72,2,11015832,52991,7,0.02025313,0.9998245
72,3,11015833,65279,7,0.01804324,0.9998245
72,4,11015834,31999,7,0.01816864,0.9998245
72,5,11015835,64767,7,0.01886333,0.9998245
72,6,11015836,53247,7,0.02034606,0.9999122
72,7,11015837,42495,7,0.01892332,0.9999122
72,8,11015838,61439,7,0.0157285,0.9999122
72,9,11015839,59135,7,0.0226621,0.9998245
72,10,11015840,62967,7,0.01672961,0.9998872
73,1,11015861,51970,6,0.30730505,1.2306315
73,2,11015862,51714,6,0.28581393,1.2304189
73,3,11015863,51714,6,0.2904279,1.2304189
73,4,11015864,51970,6,0.27528325,1.2306315
73,5,11015865,51970,6,0.16787529,1.2306315
73,6,11015866,55812,6,0.11463502,1.2304688
73,7,11015867,51978,6,0.20589998,1.2306648
73,8,11015868,51716,6,0.10754807,1.2304189
73,9,11015869,55812,6,0.11136409,1.2304688
73,10,11015870,51714,6,0.30466553,1.2304189
74,1,11015891,52063,6,0.0483623,0.9996701
74,2,11015892,57311,6,0.03273439,0.9996702
74,3,11015893,48079,6,0.02508104,0.9993406
74,4,11015894,64911,6,0.03149811,0.9991409
74,5,11015895,64911,6,0.03849204,0.9991409
74,6,11015896,11215,6,0.02727218,0.9992907
74,7,11015897,61391,6,0.02880163,0.9993407
74,8,11015898,62431,6,0.01944328,0.9996702
74,9,11015899,28639,6,0.02423525,0.9996202
74,10,11015900,55775,6,0.05083779,0.9996701
75,1,11015921,49067,6,0.28207436,1.4644651
75,2,11015922,49339,6,0.13305929,1.4645579
75,3,11015923,49068,6,0.16332575,1.4643652
75,4,11015924,48042,6,0.18594334,1.4643652
75,5,11015925,49915,6,0.168365,1.4645579
75,6,11015926,43940,6,0.13071369,1.4642653
75,7,11015927,56780,6,0.133409,1.4643652
75,8,11015928,55210,6,0.33167559,1.4643652
75,9,11015929,43949,6,0.22295558,1.4644651
75,10,11015930,47020,6,0.12297522,1.4643652
76,1,11015951,32777,6,0.06813922,0.9994467
76,2,11015952,8479,6,0.10770515,0.9986652
76,3,11015953,32841,6,0.09716728,0.9994467
76,4,11015954,36877,6,0.06783576,0.9994467
76,5,11015955,21327,6,0.03811131,0.9992405
76,6,11015956,32841,6,0.14206872,0.9994467
76,7,11015957,8543,6,0.13642192,0.9986653
76,8,11015958,8543,6,0.09676496,0.9986653
76,9,11015959,36937,6,0.07102757,0.9994467
76,10,11015960,8479,6,0.20041428,0.9986652
77,1,11015981,36351,7,0.01179925,0.9997835
77,2,11015982,57343,7,0.0139748,0.9997835
77,3,11015983,40951,7,0.014517,0.9997585
77,4,11015984,63487,7,0.01526945,0.9997835
77,5,11015985,39799,7,0.01641452,0.9996253
77,6,11015986,58623,7,0.02311332,0.9995671
77,7,11015987,49023,7,0.01422891,0.9997835
77,8,11015988,40831,7,0.02207595,0.9997835
77,9,11015989,35711,7,0.01276552,0.9996753
77,10,11015990,36343,7,0.01515677,0.9997502
78,1,11016011,51746,6,0.14119924,1.6364254
78,2,11016012,50626,6,0.14864158,1.6367191
78,3,11016013,52002,6,0.20214079,1.6367191
78,4,11016014,43523,6,0.12847973,1.6364586
78,5,11016015,53002,6,0.12437603,1.6367524
78,6,11016016,52010,6,0.09597406,1.6367524
78,7,11016017,52682,6,0.13170398,1.6365752
78,8,11016018,51716,6,0.13196936,1.6364253
78,9,11016019,51748,6,0.07458414,1.6364254
78,10,11016020,51978,6,0.16023013,1.6367523
79,1,11016041,37215,6,0.07993505,0.9996803
79,2,11016042,39375,6,0.06574732,0.9986427
79,3,11016043,33119,6,0.04989917,0.9996803
79,4,11016044,37215,6,0.05482763,0.9996803
79,5,11016045,18639,6,0.05407066,0.9990113
79,6,11016046,51143,6,0.0349921,0.9993276
79,7,11016047,40911,6,0.03980099,0.999361
79,8,11016048,37343,6,0.14081113,0.9996803
79,9,11016049,19663,6,0.05858937,0.9983735
79,10,11016050,55695,6,0.05591543,0.9988421
80,1,11016071,14335,7,0.02702811,0.9999954
80,2,11016072,60415,7,0.02243169,0.9999931
80,3,11016073,56831,7,0.03306244,0.9999954
80,4,11016074,50431,7,0.02856065,0.9999908
80,5,11016075,52735,7,0.02449849,0.9999954
80,6,11016076,62463,7,0.01997476,0.9999931
80,7,11016077,54527,7,0.02278746,0.9999908
80,8,11016078,58623,7,0.01685737,0.9999908
80,9,11016079,44799,7,0.03148387,0.9999908
80,10,11016080,13311,7,0.02271834,0.9999908
81,1,11016101,19079,7,0.06724961,0.9994937
81,2,11016102,23175,7,0.10497565,0.9995686
81,3,11016103,23175,7,0.09661504,0.9995686
81,4,11016104,23175,7,0.13249944,0.9995686
81,5,11016105,19079,7,0.07268076,0.9994937
81,6,11016106,23175,7,0.14715045,0.9995686
81,7,11016107,19079,7,0.13263845,0.9994937
81,8,11016108,19079,7,0.14811665,0.9994937
81,9,11016109,19079,7,0.07596302,0.9994937
81,10,11016110,23175,7,0.18523691,0.9995686
82,1,11016131,31711,7,0.0463931,0.9996827
82,2,11016132,40927,7,0.01893061,0.9996827
82,3,11016133,48991,7,0.02761038,0.9996827
82,4,11016134,64479,7,0.03631637,0.9996827
82,5,11016135,36831,7,0.04230923,0.9996827
82,6,11016136,60383,7,0.05185751,0.9996827
82,7,11016137,62943,7,0.0295329,0.9993657
82,8,11016138,31711,7,0.0437546,0.9996827
82,9,11016139,16351,7,0.02908902,0.9996827
82,10,11016140,58607,6,0.02337772,0.9994828
83,1,11016161,51748,6,0.07536832,1.7013279
83,2,11016162,37229,0,0.07196595,1.4678408
83,3,11016163,51740,6,0.10534627,1.7013778
83,4,11016164,51724,6,0.14382986,1.7013777
83,5,11016165,51980,6,0.08490845,1.7016678
83,6,11016166,51724,6,0.09463989,1.7013777
83,7,11016167,51732,6,0.10757936,1.7013279
83,8,11016168,43564,6,0.08284967,1.7013778
83,9,11016169,43564,6,0.10265671,1.7013778
83,10,11016170,47626,6,0.12503798,1.7014277
84,1,11016191,37065,6,0.05764602,0.9993632
84,2,11016192,37007,6,0.08645087,0.9993633
84,3,11016193,32971,6,0.06987904,0.9993632
84,4,11016194,32907,6,0.07560123,0.9993633
84,5,11016195,36875,6,0.06735382,0.9993634
84,6,11016196,33099,6,0.06410678,0.9988905
84,7,11016197,33167,6,0.08447496,0.9991269
84,8,11016198,36943,6,0.06029534,0.9993633
84,9,11016199,37007,6,0.13533607,0.9993633
84,10,11016200,36873,6,0.06363302,0.9993634
85,1,11016221,48127,7,0.02003166,0.9997888
85,2,11016222,44543,7,0.01862761,0.9998592
85,3,11016223,45055,7,0.01587206,0.9998592
85,4,11016224,52223,7,0.02133283,0.9997888
85,5,11016225,65535,7,0.01611861,0.9998592
85,6,11016226,44287,7,0.0149986,0.9997184
85,7,11016227,36863,7,0.01879324,0.9998592
85,8,11016228,44799,7,0.01592093,0.9997184
85,9,11016229,56319,7,0.01725588,0.9997888
85,10,11016230,31999,7,0.01923621,0.9997185
86,1,11016251,51716,6,0.26974766,1.4958846
86,2,11016252,51970,6,0.17014733,1.4961503
86,3,11016253,51714,6,0.29685135,1.4958846
86,4,11016254,51971,6,0.07256378,1.4961836
86,5,11016255,52002,6,0.08357466,1.4961503
86,6,11016256,52010,6,0.09621542,1.4961836
86,7,11016257,51978,6,0.10295854,1.4961836
86,8,11016258,51970,6,0.18632878,1.4961503
86,9,11016259,51970,6,0.22569573,1.4961503
86,10,11016260,51970,6,0.23535753,1.4961503
87,1,11016281,35279,6,0.02542613,0.9985379
87,2,11016282,40407,6,0.04729773,0.9992162
87,3,11016283,64927,6,0.03153654,0.9996454
87,4,11016284,51679,6,0.03643466,0.9996453
87,5,11016285,59087,6,0.02880702,0.9994454
87,6,11016286,51551,6,0.03860438,0.9990141
87,7,11016287,40655,6,0.05402425,0.9992458
87,8,11016288,58575,6,0.02645386,0.9987373
87,9,11016289,35279,6,0.08626974,0.9985379
87,10,11016290,52191,6,0.03816812,0.9996454
88,1,11016311,44972,6,0.33314149,1.3789173
88,2,11016312,44965,7,0.16946391,1.3789339
88,3,11016313,43949,6,0.12195092,1.3790671
88,4,11016314,49068,6,0.24904784,1.3789672
88,5,11016315,44973,7,0.23044592,1.3790671
88,6,11016316,44973,7,0.13487427,1.3790671
88,7,11016317,43949,6,0.21611574,1.3790671
88,8,11016318,43949,6,0.31854548,1.3790671
88,9,11016319,48045,6,0.21625001,1.3790672
88,10,11016320,49069,7,0.20690849,1.3790671
89,1,11016341,32841,6,0.06117813,0.999497
89,2,11016342,8479,6,0.09072591,0.998841
89,3,11016343,32841,6,0.07838896,0.999497
89,4,11016344,33035,6,0.07793555,0.9993941
89,5,11016345,32779,6,0.06337853,0.999497
89,6,11016346,32841,6,0.1064265,0.999497
89,7,11016347,36937,6,0.07063807,0.999497
89,8,11016348,36873,6,0.08792981,0.999497
89,9,11016349,32777,6,0.11131992,0.999497
89,10,11016350,32779,6,0.07280353,0.999497
90,1,11016371,55263,7,0.01286388,0.9997264
90,2,11016372,61407,7,0.015109,0.9997263
90,3,11016373,64511,7,0.0132936,0.9995897
90,4,11016374,47071,7,0.01735965,0.9997264
90,5,11016375,54775,7,0.0102217,0.9997014
90,6,11016376,22271,7,0.01693061,0.9994529
90,7,11016377,44639,7,0.01047283,0.9991796
90,8,11016378,63455,7,0.01031746,0.9997264
90,9,11016379,62431,7,0.01347378,0.9997264
90,10,11016380,25567,7,0.01411271,0.9996764
91,1,11016401,56106,6,0.06929922,1.8046873
91,2,11016402,52546,6,0.09505417,1.8046207
91,3,11016403,52684,6,0.17627391,1.8044433
91,4,11016404,52298,6,0.12668411,1.8043434
91,5,11016405,43554,6,0.14049475,1.8042935
91,6,11016406,51746,6,0.11447503,1.8042935
91,7,11016407,51740,6,0.0950453,1.8043434
91,8,11016408,51724,6,0.14107004,1.8043433
91,9,11016409,44484,6,0.15891533,1.8043933
91,10,11016410,50626,6,0.14142128,1.8046207
92,1,11016431,32847,6,0.08149852,0.9992887
92,2,11016432,32911,6,0.09754575,0.9992886
92,3,11016433,37003,6,0.08058829,0.9992886
92,4,11016434,33167,6,0.11048521,0.9989777
92,5,11016435,33231,6,0.10205777,0.998667
92,6,11016436,33167,6,0.03733342,0.9989777
92,7,11016437,37069,6,0.05514584,0.9992886
92,8,11016438,37259,6,0.09673211,0.9989776
92,9,11016439,17359,6,0.07505767,0.9985597
92,10,11016440,36877,6,0.10247127,0.9992888
93,1,11016461,50943,7,0.01738016,0.9998988
93,2,11016462,30719,7,0.02287303,0.9999494
93,3,11016463,40959,7,0.0164415,0.9999494
93,4,11016464,46079,7,0.02052225,0.9998988
93,5,11016465,54783,7,0.01753678,0.9999494
93,6,11016466,48383,7,0.02576683,0.9998988
93,7,11016467,47103,7,0.01936032,0.9999494
93,8,11016468,46079,7,0.0193476,0.9998988
93,9,11016469,16383,7,0.0155016,0.9999494
93,10,11016470,55039,7,0.02651116,0.9998988
94,1,11016491,51970,6,0.1391771,1.2032986
94,2,11016492,51714,6,0.29243573,1.2030915
94,3,11016493,55812,6,0.14902386,1.2031415
94,4,11016494,51715,6,0.11972735,1.2031248
94,5,11016495,51714,6,0.25186643,1.2030915
94,6,11016496,51714,6,0.31849367,1.2030915
94,7,11016497,51716,6,0.31356198,1.2030915
