# The 22872 cells of the arrangement of the 254 lines of m2_lines.csv over the plane of games (u, v).  A cell is
# an open convex region on which no line vanishes; it is identified by its sign vector.
# cell: index 0..22871 (numbered by first appearance in m2_faces.csv).
# sides: the sign vector as a hexadecimal integer, 0x followed by 64 hex digits: bit j (value 2^j) is 1 if
# A_j u + B_j v > C_j on the cell and 0 if A_j u + B_j v < C_j, for line j of m2_lines.csv.
# Read it with int(s, 16) >> j & 1.
cell,sides
9904,0x3fffc383e7d67c8711f382388e7f980c331ce8138e0ec000020e0e07b8488223
9905,0x37ffc383e7d67c8711f382388e7f980c331ce8138e0ec000020e0e07b8488223
9906,0x37ffc383e7d67c8711f382388e7f980c331ce0138e0ec000020e0e07b8488223
9907,0x37ffc383e7d67c8711f382388e6f980c331ce0138e0ec000020e0e07b8488223
9908,0x37ffc383e7d63c8711f382388e6f980c331ce0138e0ec000020e0e07b8488223
9909,0x37ffc383e7d63c8711f382388e6f980c331c60138e0ec000020e0e07b8488223
9910,0x37ffc383e7d63c8711f382388e6f980c331c60138e0ec000020e0e07a8488223
9911,0x17ffc383e7d63c8711f382388e6f982c331c60138e0ec000020e0e07a8488623
9912,0x17ffc383e7d63c8711f382388e6f980c331c60138e0ec000020e0e07a8488623
9913,0x17ffc383e7d63c8711f382388e6f980c331c60138e0ec000020e0e07a8488223
9914,0x37ffc3c7e3fe7c8f11f382399e7f982c731c60138e0ec000021e1e0788c88e63
9915,0x37ffc3c7e3fe7c8f11f382399e7f982c331c60138e0ec000021e1e0788c88e63
9916,0x37ffc3c7e3fe3c8f11f382399e7f982c331c60138e0ec000021e1e0788c88e63
9917,0x37ffc3c7e3fe7c8f11f382399e7f982c731c60138e1ec000021e1e0780c98e63
9918,0x37ffc3c7e3fe7c8f11f382399e7f982c731c60138e0ec000021e1e0780c98e63
9919,0x37ffc3c7e3fe7c8f11f382399e7f982c731c60138e0ec000021e1e0780c88e63
9920,0x37ffc3c7e3fe3c8f11f382399e7f982c731c60138e0ec000021e1e0780c98e63
9921,0x37ffc3c7e3fe3c8f11f382399e7f982c731c60138e0ec000021e1e0780c88e63
9922,0x37ffc3c7e3fe3c8f11f382399e7f982c331c60138e0ec000021e1e0780c88e63
9923,0x37ffc3c7e3fe7c8f11f382399e7f982c331c60138e0ec000020e1e0788c88e63
9924,0x37ffc3c7e3fe3c8f11f382399e7f982c331c60138e0ec000020e1e0788c88e63
9925,0x17ffc3c7e3fe3c8f11f382399e7f982c331c60138e0ec000021e1e0788c88e63
9926,0x17ffc3c7e3fe3c8f11f282399e7f982c331c60138e0ec000021e1e0788c88e63
9927,0x15ffc3c7e3fe3c8f11f282399e7f982c331c60138e0ec000021e1e0788c88e63
9928,0x17ffc3c7e3fe3c8f11f382399e7f982c731c60138e0ec000021e1e0780c98e63
9929,0x17ffc3c7e3fe3c8f11f382399e7f982c731c60138e0ec000021e1e0780c88e63
9930,0x17ffc3c7e3fe3c8f11f282399e7f982c731c60138e0ec000021e1e0780c98e63
9931,0x17ffc3c7e3fe3c8f11f282399e7f982c731c60138e0ec000021e1e0780c88e63
9932,0x15ffc3c7e3fe3c8f11f282399e7f982c731c60138e0ec000021e1e0780c98e63
9933,0x15ffc3c7e3fe3c8f11f282399e7f982c731c60138e0ec000021e1e0780c88e63
9934,0x17ffc3c7e3fe3c8f11f382399e7f982c331c60138e0ec000021e1e0780c88e63
9935,0x17ffc3c7e3fe3c8f11f282399e7f982c331c60138e0ec000021e1e0780c88e63
9936,0x15ffc3c7e3fe3c8f11f282399e7f982c331c60138e0ec000021e1e0780c98e63
9937,0x15ffc3c7e3fe3c8f11f282399e7f982c331c60138e0ec000021e1e0780c88e63
9938,0x17ffc3c7e3fe3c8f11f382399e7f982c331c60138e0ec000020e1e0788c88e63
9939,0x17ffc3c7e3fe3c8f11f282399e7f982c331c60138e0ec000020e1e0788c88e63
9940,0x15ffc3c7e3fe3c8f11f282399e7f982c331c60138e0ec000020e1e0788c88e63
9941,0x15ffc3c7e3fe3c8f11f282399e6f982c331c60138e0ec000020e1e0788c88e63
9942,0x15ffc3c7e3fe3c8f11f282389e6f982c331c60138e0ec000020e1e0788c88e63
9943,0x15ffc3c7e3fe348f11f282399e7f982c731c60138e0ec000021e1e0780c98e63
9944,0x15ffc3c7e3fe348f11f282399e7f982c331c60138e0ec000021e1e0780c98e63
9945,0x15ffc3c7e3fe348f11f282399e7f982c331c60138e0ec000021e1e0780c88e63
9946,0x37ffc3c7e3fe7c8f11f382399e7f982c331c60138e0ec000020e1e0788c88663
9947,0x37ffc3c7e3fe3c8f11f382399e7f982c331c60138e0ec000020e1e0788c88663
9948,0x37ffc3c7e3f63c8f11f382389e7f982c331c60138e0ec000020e1e07a8488663
9949,0x37ffc3c7e3fe3c8f11f382389e7f982c331c60138e0ec000020e1e0788c88663
9950,0x37ffc3c7e3f63c8f11f382389e7f982c331c60138e0ec000020e1e0788c88663
9951,0x37ffc3c7e3fe3c8f11f382389e7f982c331c60138e0ec000020e1e0788488663
9952,0x37ffc3c7e3f63c8f11f382389e7f982c331c60138e0ec000020e1e0788488663
9953,0x37ffc3c7e3f63c8f11f382389e6f982c331c60138e0ec000020e1e07a8488663
9954,0x37ffc3c3e3f63c8f11f382389e6f982c331c60138e0ec000020e1e07a8488663
9955,0x37ffc3c3e3f63c8f11f382388e6f982c331c60138e0ec000020e1e07a8488663
9956,0x37ffc3c3e3f63c8f11f382388e6f982c331c60138e0ec000020e1e07a8488623
9957,0x37ffc3c3e3f63c8711f382388e6f982c331c60138e0ec000020e1e07a8488623
9958,0x37ffc3c3e3d63c8711f382388e6f982c331c60138e0ec000020e1e07a8488623
9959,0x37ffc383e3d63c8711f382388e6f982c331c60138e0ec000020e1e07a8488623
9960,0x17ffc3c7e3fe3c8f11f382399e7f982c331c60138e0ec000020e1e0788c88663
9961,0x17ffc3c7e3fe3c8f11f282399e7f982c331c60138e0ec000020e1e0788c88663
9962,0x15ffc3c7e3fe3c8f11f282399e7f982c331c60138e0ec000020e1e0788c88663
9963,0x17ffc3c7e3fe3c8f11f382389e7f982c331c60138e0ec000020e1e0788c88663
9964,0x17ffc3c7e3f63c8f11f382389e7f982c331c60138e0ec000020e1e0788c88663
9965,0x17ffc3c7e3f63c8f11f382389e7f982c331c60138e0ec000020e1e0788488663
9966,0x17ffc3c7e3f63c8f11f382389e6f982c331c60138e0ec000020e1e07a8488663
9967,0x17ffc3c7e3f63c8f11f382389e6f982c331c60138e0ec000020e1e0788c88663
9968,0x17ffc3c7e3f63c8f11f382389e6f982c331c60138e0ec000020e1e0788488663
9969,0x17ffc3c3e3f63c8f11f382389e6f982c331c60138e0ec000020e1e07a8488663
9970,0x17ffc3c3e3f63c8f11f382388e6f982c331c60138e0ec000020e1e07a8488663
9971,0x17ffc3c3e3f63c8f11f382389e6f982c331c60138e0ec000020e1e0788488663
9972,0x15ffc3c7e3f63c8f11f382389e6f982c331c60138e0ec000020e1e0788c88663
9973,0x15ffc3c7e3f63c8f11f382389e6f982c331c60138e0ec000020e1e0788488663
9974,0x15ffc3c3e3f63c8f11f382389e6f982c331c60138e0ec000020e1e07a8488663
9975,0x15ffc3c3e3f63c8f11f382388e6f982c331c60138e0ec000020e1e07a8488663
9976,0x15ffc3c3e3f63c8f11f382389e6f982c331c60138e0ec000020e1e0788488663
9977,0x17ffc3c7e3fe3c8f11f282389e7f982c331c60138e0ec000020e1e0788c88663
9978,0x15ffc3c7e3fe3c8f11f282389e7f982c331c60138e0ec000020e1e0788c88663
9979,0x15ffc3c7e3fe3c8f11f282389e6f982c331c60138e0ec000020e1e0788c88663
9980,0x15ffc3c7e3f63c8f11f282389e6f982c331c60138e0ec000020e1e0788c88663
9981,0x15ffc3c7e3f63c8f11f282389e6f982c331c60138e0ec000020e1e0788488663
9982,0x15ffc3c3e3f63c8f11f282388e6f982c331c60138e0ec000020e1e07a8488663
9983,0x15ffc3c3e3f63c8f11f282389e6f982c331c60138e0ec000020e1e0788c88663
9984,0x15ffc3c3e3f63c8f11f282389e6f982c331c60138e0ec000020e1e0788488663
9985,0x15ffc3c3e3f63c8f11f282388e6f982c331c60138e0ec000020e1e0788488663
9986,0x17ffc3c3e3f63c8f11f382388e6f982c331c60138e0ec000020e1e07a8488623
9987,0x15ffc3c3e3f63c8f11f382388e6f982c331c60138e0ec000020e1e07a8488623
9988,0x15ffc3c3e3f63c8f11f282388e6f982c331c60138e0ec000020e1e07a8488623
9989,0x17ffc3c3e3f63c8711f382388e6f982c331c60138e0ec000020e1e07a8488623
9990,0x15ffc3c3e3f63c8711f382388e6f982c331c60138e0ec000020e1e07a8488623
9991,0x15ffc3c3e3f63c8711f282388e6f982c331c60138e0ec000020e1e07a8488623
9992,0x17ffc3c3e3d63c8711f382388e6f982c331c60138e0ec000020e1e07a8488623
9993,0x17ffc383e3d63c8711f382388e6f982c331c60138e0ec000020e1e07a8488623
9994,0x17ffc383e3d63c8711f382388e6f982c331c60138e0ec000020e0e07a8488623
9995,0x17ffc383e3d63c8711f382388e6f980c331c60138e0ec000020e0e07a8488623
9996,0x15ffc3c3e3d63c8711f382388e6f982c331c60138e0ec000020e1e07a8488623
9997,0x15ffc383e3d63c8711f382388e6f982c331c60138e0ec000020e1e07a8488623
9998,0x15ffc383e3d63c8711f382388e6f982c331c60138e0ec000020e0e07a8488623
9999,0x15ffc383e3d63c8711f382388e6f980c331c60138e0ec000020e0e07a8488623
10000,0x15ffc3c3e3d63c8711f282388e6f982c331c60138e0ec000020e1e07a8488623
10001,0x15ffc383e3d63c8711f282388e6f982c331c60138e0ec000020e1e07a8488623
10002,0x3fffc283e7d67c8711f382388e7f980c331ce8138e0ec000020e0e07b8488223
10003,0x37ffc283e7d67c8711f382388e7f980c331ce8138e0ec000020e0e07b8488223
10004,0x37ffc283e7d67c8711f382388e6f980c331ce8138e0ec000020e0e07b8488223
10005,0x37ffc283e7d67c0711f382388e6f980c331ce8138e0ec000020e0e07b8488223
10006,0x37ffc283e7d67c8711f382388e7f980c331ce0138e0ec000020e0e07b8488223
10007,0x37ffc283e7d67c8711f382388e6f980c331ce0138e0ec000020e0e07b8488223
10008,0x37ffc283e7d67c0711f382388e6f980c331ce0138e0ec000020e0e07b8488223
10009,0x37ffc283e7d63c8711f382388e6f980c331ce0138e0ec000020e0e07b8488223
10010,0x37ffc283e7d63c0711f382388e6f980c331ce0138e0ec000020e0e07b8488223
10011,0x37ffc283e7d63c8711f382388e6f980c331c60138e0ec000020e0e07b8488223
10012,0x37ffc283e7d63c8711f382388e6f980c331c60138e0ec000020e0e07a8488223
10013,0x37ffc283e7d63c0711f382388e6f980c331c60138e0ec000020e0e07b8488223
10014,0x17ffc283e7d63c8711f382388e6f980c331c60138e0ec000020e0e07b8488223
10015,0x17ffc283e7d63c8711f382388e6f980c331c60138e0ec000020e0e07a8488223
10016,0x17ffc283e7d63c0711f382388e6f980c331c60138e0ec000020e0e07b8488223
10017,0x17ffc283e3d63c8711f382388e6f980c331c60138e0ec000020e0e07a8488623
10018,0x15ffc283e3d63c8711f382388e6f980c331c60138e0ec000020e0e07a8488623
10019,0x17ffc283e3d63c8711f382388e6f980c331c60138e0ec000020e0e07b8488223
10020,0x17ffc283e3d63c8711f382388e6f980c331c60138e0ec000020e0e07a8488223
10021,0x17ffc283e3d63c0711f382388e6f980c331c60138e0ec000020e0e07b8488223
10022,0x15ffc283e3d63c8711f382388e6f980c331c60138e0ec000020e0e07b8488223
10023,0x15ffc283e3d63c8711f382388e6f980c331c60138e0ec000020e0e07a8488223
10024,0x15ffc283e3d63c0711f382388e6f980c331c60138e0ec000020e0e07b8488223
10025,0x3fffd3c7e7fe7c8f91f782388e7fb80c331ce8118e0ec000020e0e07b8488223
10026,0x3fffd3c7e7fe7c8f11f782388e7fb80c331ce8118e0ec000020e0e07b8488223
10027,0x3fffd3c3e7fe7c8f11f782388e7fb80c331ce8118e0ec000020e0e07b8488223
10028,0x3fffd3c3e7f67c8f11f782388e7fb80c331ce8118e0ec000020e0e07b8488223
10029,0x3fffd383e7f67c8f11f782388e7fb80c331ce8118e0ec000020e0e07b8488223
10030,0x3fffd383e7d67c8f11f782388e7fb80c331ce8118e0ec000020e0e07b8488223
10031,0x3fffd3c7e7fe7c8f91f782388e7fb80c331ce8118e0ec00002060e07b8488223
10032,0x3fffd3c3e7fe7c8f91f782388e7fb80c331ce8118e0ec00002060e07b8488223
10033,0x3fffd3c3e7fe7c8f11f782388e7fb80c331ce8118e0ec00002060e07b8488223
10034,0x3fffd383e7fe7c8f91f782388e7fb80c331ce8118e0ec00002060e07b8488223
10035,0x3fffd383e7fe7c8f11f782388e7fb80c331ce8118e0ec00002060e07b8488223
10036,0x3fffd383e7f67c8f11f782388e7fb80c331ce8118e0ec00002060e07b8488223
10037,0x3fffd383e7d67c8f11f382388e7fb80c331ce8118e0ec000020e0e07b8488223
10038,0x3fffc383e7d67c8f11f382388e7fb80c331ce8118e0ec000020e0e07b8488223
10039,0x3fffd3c7e7fe7c8f91f782388e7fb80c331ce8118e0ec00000060e07b8488223
10040,0x3fffd3c3e7fe7c8f91f782388e7fb80c331ce8118e0ec00000060e07b8488223
10041,0x3fffd383e7fe7c8f91f782388e7fb80c331ce8118e0ec00000060e07b8488223
10042,0x3fffd3c7e7fe7c8f91f782388e7fb80c331ce8118e0ec00000060e07b8488221
10043,0x3fffd283e7d67c8f11f782388e7fb80c331ce8118e0ec000020e0e07b8488223
10044,0x3fffd283e7f67c8f11f782388e7fb80c331ce8118e0ec00002060e07b8488223
10045,0x3fffd283e7d67c8f11f782388e7fb80c331ce8118e0ec00002060e07b8488223
10046,0x3fffd283e7d67c8711f782388e7fb80c331ce8118e0ec00002060e07b8488223
10047,0x3fffd283e7d67c8f11f382388e7fb80c331ce8118e0ec000020e0e07b8488223
10048,0x3fffc283e7d67c8f11f382388e7fb80c331ce8118e0ec000020e0e07b8488223
10049,0x3fffd283e7d67c8711f382388e7fb80c331ce8118e0ec000020e0e07b8488223
10050,0x3fffd283e7d67c8711f382388e7fb80c331ce8118e0ec00002060e07b8488223
10051,0x3fffd283e7d67c0711f382388e7fb80c331ce8118e0ec00002060e07b8488223
10052,0x3fffc283e7d67c8711f382388e7fb80c331ce8118e0ec000020e0e07b8488223
10053,0x3fffc283e7d67c8711f382388e7fb80c331ce8118e0ec00002060e07b8488223
10054,0x3fffc283e7d67c0711f382388e7fb80c331ce8118e0ec00002060e07b8488223
10055,0x3fffd283e7fe7c8f91f782388e7fb80c331ce8118e0ec00000060e07b8488223
10056,0x3fffd283e7f67c8f91f782388e7fb80c331ce8118e0ec00000060e07b8488223
10057,0x3fffd283e7f67c8f11f782388e7fb80c331ce8118e0ec00000060e07b8488223
10058,0x3fffd283e7d67c8f91f782388e7fb80c331ce8118e0ec00000060e07b8488223
10059,0x3fffd283e7d67c8f11f782388e7fb80c331ce8118e0ec00000060e07b8488223
10060,0x3fffd283e7d67c8711f782388e7fb80c331ce8118e0ec00000060e07b8488223
10061,0x3fffd283e7d67c0711f782388e7fb80c331ce8118e0ec00000060e07b8488223
10062,0x3fffd2c7e7fe7c8f91f782388e7fb80c331ce8118e0ec00000060e07b8488221
10063,0x3fffd287e7fe7c8f91f782388e7fb80c331ce8118e0ec00000060e07b8488221
10064,0x3fffd283e7fe7c8f91f782388e7fb80c331ce8118e0ec00000060e07b8488221
10065,0x3fffd283e7de7c8f91f782388e7fb80c331ce8118e0ec00000060e07b8488221
10066,0x3fffd283e7d67c8f91f782388e7fb80c331ce8118e0ec00000060e07b8488221
10067,0x3fffd283e7d67c0f91f782388e7fb80c331ce8118e0ec00000060e07b8488221
10068,0x3fffd283e7d67c0791f782388e7fb80c331ce8118e0ec00000060e07b8488221
10069,0x3fffd283e7d67c0711f782388e7fb80c331ce8118e0ec00000060e07b8488221
10070,0x3fffd283e7d67c0711f382388e7fb80c331ce8118e0ec00000060e07b8488223
10071,0x3fffc283e7d67c0711f382388e7fb80c331ce8118e0ec00000060e07b8488223
10072,0x3fffd283e7d67c0711f382388e7fb80c331ce8118e0ec00000060e07b8488221
10073,0x3fffc283e7d67c0711f382388e7fb80c331ce8118e0ec00000060e07b8488221
10074,0x3fffc283e7d67c8711f382388e7f980c331ce8118e0ec000020e0e07b8488223
10075,0x3fffc283e7d67c0711f382388e7f980c331ce8118e0ec000020e0e07b8488223
10076,0x37ffc283e7d67c8711f382388e7f980c331ce8118e0ec000020e0e07b8488223
10077,0x37ffc283e7d67c0711f382388e7f980c331ce8118e0ec000020e0e07b8488223
10078,0x37ffc283e7d67c0711f382388e6f980c331ce8118e0ec000020e0e07b8488223
10079,0x37ffc283e7d63c0711f382388e6f980c331ce8118e0ec000020e0e07b8488223
10080,0x37ffc283e7d63c0711f382388e6f980c331ce0118e0ec000020e0e07b8488223
10081,0x3fffc283e7d67c0711f382388e7f980c331ce8118e0ec00002060e07b8488223
10082,0x37ffc283e7d67c0711f382388e7f980c331ce8118e0ec00002060e07b8488223
10083,0x37ffc283e7d67c0711f382388e6f980c331ce8118e0ec00002060e07b8488223
10084,0x37ffc283e7d63c0711f382388e6f980c331ce8118e0ec00002060e07b8488223
10085,0x37ffc283e7d63c0711f382388e6f980c331c68118e0ec000020e0e07b8488223
10086,0x37ffc283e7d63c0711f382388e6f980c331c60118e0ec000020e0e07b8488223
10087,0x37ffc283e7d63c0711f382388e2f980c331ce8118e0ec00002060e07b8488223
10088,0x37ffc283e7d63c0711f382388e2f980c331c68118e0ec000020e0e07b8488223
10089,0x37ffc283e7d63c0711f382388e2f980c331c60118e0ec000020e0e07b8488223
10090,0x37ffc283e7d63c0711f382388e2f980c331c68118e0ec00002060e07b8488223
10091,0x3fffc283e7d67c0711f382388e7f980c331ce8118e0ec00000060e07b8488223
10092,0x3fffc283e7d67c0711f382388e6f980c331ce8118e0ec00000060e07b8488223
10093,0x37ffc283e7d67c0711f382388e6f980c331ce8118e0ec00000060e07b8488223
10094,0x3fffc283e7d67c0711f382388e2f980c331ce8118e0ec00000060e07b8488223
10095,0x37ffc283e7d67c0711f382388e2f980c331ce8118e0ec00000060e07b8488223
10096,0x37ffc283e7d63c0711f382388e2f980c331ce8118e0ec00000060e07b8488223
10097,0x3fffc283e7d67c0711f38238862f980c331ce8118e0ec00000060e07b8488223
10098,0x37ffc283e7d67c0711f38238862f980c331ce8118e0ec00000060e07b8488223
10099,0x37ffc283e7d63c0711f38238862f980c331ce8118e0ec00000060e07b8488223
10100,0x3fffc083e7d67c0711f38238862f980c331ce8118e0ec00000060e07b8488223
10101,0x37ffc083e7d67c0711f38238862f980c331ce8118e0ec00000060e07b8488223
10102,0x37ffc083e7d63c0711f38238862f980c331ce8118e0ec00000060e07b8488223
10103,0x3fffc083e7d67c0711f38238062f980c331ce8118e0ec00000060e07b8488223
10104,0x37ffc083e7d67c0711f38238062f980c331ce8118e0ec00000060e07b8488223
10105,0x37ffc083e7d63c0711f38238062f980c331ce8118e0ec00000060e07b8488223
10106,0x3fffc083e7d67c0711f38230062f980c331ce8118e0ec00000060e07b8488223
10107,0x37ffc083e7d67c0711f38230062f980c331ce8118e0ec00000060e07b8488223
10108,0x37ffc083e7d63c0711f38230062f980c331ce8118e0ec00000060e07b8488223
10109,0x3fffd283e7d67c0f91f782188e7fb80c331ce8118e0ec00000060e07b8488221
10110,0x3fffd283e7d67c0791f782188e7fb80c331ce8118e0ec00000060e07b8488221
10111,0x3fffd283e7d67c0711f782188e7fb80c331ce8118e0ec00000060e07b8488221
10112,0x3fffd283e7d67c0791f782108e7fb80c331ce8118e0ec00000060e07b8488221
10113,0x3fffd283e7d67c0711f782108e7fb80c331ce8118e0ec00000060e07b8488221
10114,0x3fffd283e7d67c0791f782100e7fb80c331ce8118e0ec00000060e07b8488221
10115,0x3fffd283e7d67c0711f782100e7fb80c331ce8118e0ec00000060e07b8488221
10116,0x3fffd083e7d67c0791f782100e7fb80c331ce8118e0ec00000060e07b8488221
10117,0x3fffd083e7d67c0711f782100e7fb80c331ce8118e0ec00000060e07b8488221
10118,0x3fffd083e7d67c0791f78210067fb80c331ce8118e0ec00000060e07b8488221
10119,0x3fffd083e7d67c0711f78210067fb80c331ce8118e0ec00000060e07b8488221
10120,0x3fffd083e7d67c0791f78210067fb804331ce8118e0ec00000060e07b8488221
10121,0x3fffd083e7d67c0711f78210067fb804331ce8118e0ec00000060e07b8488221
10122,0x3fffd083e7d67c0791f78210067fb804331ce8118e0ec00000060e07b8088221
10123,0x3fffd083e7d67c0711f78210067fb804331ce8118e0ec00000060e07b8088221
10124,0x3fffd283e7d67c0711f382188e7fb80c331ce8118e0ec00000060e07b8488221
10125,0x3fffc283e7d67c0711f382188e7fb80c331ce8118e0ec00000060e07b8488221
10126,0x3fffd283e7d67c0711f382108e7fb80c331ce8118e0ec00000060e07b8488221
10127,0x3fffc283e7d67c0711f382108e7fb80c331ce8118e0ec00000060e07b8488221
10128,0x3fffd283e7d67c0711f382100e7fb80c331ce8118e0ec00000060e07b8488221
10129,0x3fffc283e7d67c0711f382100e7fb80c331ce8118e0ec00000060e07b8488221
10130,0x3fffd083e7d67c0711f382100e7fb80c331ce8118e0ec00000060e07b8488221
10131,0x3fffc083e7d67c0711f382100e7fb80c331ce8118e0ec00000060e07b8488221
10132,0x3fffd083e7d67c0711f38210067fb80c331ce8118e0ec00000060e07b8488221
10133,0x3fffc083e7d67c0711f38210067fb80c331ce8118e0ec00000060e07b8488221
10134,0x3fffd083e7d67c0711f38210067fb804331ce8118e0ec00000060e07b8488221
10135,0x3fffd083e7d67c0711f38210067fb804331ce8118e0ec00000060e07b8088221
10136,0x3fffd083e7d67c0711f38210063fb80c331ce8118e0ec00000060e07b8488221
10137,0x3fffc083e7d67c0711f38210063fb80c331ce8118e0ec00000060e07b8488221
10138,0x3fffc083e7d67c0711f38210062fb80c331ce8118e0ec00000060e07b8488221
10139,0x3fffd083e7d67c0711f38210063fb804331ce8118e0ec00000060e07b8488221
10140,0x3fffd083e7d67c0711f38210063fb804331ce8118e0ec00000060e07b8088221
10141,0x3fffc083e7d67c0711f38210063fb804331ce8118e0ec00000060e07b8488221
10142,0x3fffc083e7d67c0711f38210062fb804331ce8118e0ec00000060e07b8488221
10143,0x3fffd083e7d67c0711f38210063fb804131ce8118e0ec00000060e07b8488221
10144,0x3fffd083e7d67c0711f38210063fb804131ce8118e0ec00000060e07b8088221
10145,0x3fffc083e7d67c0711f38210063fb804131ce8118e0ec00000060e07b8488221
10146,0x3fffc083e7d67c0711f38210062fb804131ce8118e0ec00000060e07b8488221
10147,0x3fffc083e7d67c0711f38210063fb804131ce8118e0ec00000060e07b8088221
10148,0x3fffd083e7d67c0711f38210063fb804131ce8018e0ec00000060e07b8088221
10149,0x3fffd083e7d67c0711f38210063fb804131ce8018e0ec00000060e07b8008221
10150,0x3fffc083e7d67c0711f38210062fb804131ce8018e0ec00000060e07b8488221
10151,0x3fffc083e7d67c0711f38210063fb804131ce8018e0ec00000060e07b8088221
10152,0x3fffc083e7d67c0711f38210062fb804131ce8018e0ec00000060e07b8088221
10153,0x3fffc083e7d67c0711f38210063fb804131ce8018e0ec00000060e07b8008221
10154,0x3fffd083e7d67c0711f38010063fb804131ce8018e0ec00000060e07b8008221
10155,0x3fffc083e7d67c0711f38010062fb804131ce8018e0ec00000060e07b8088221
10156,0x3fffc083e7d67c0711f38010063fb804131ce8018e0ec00000060e07b8008221
10157,0x3fffc083e7d67c0711f38010062fb804131ce8018e0ec00000060e07b8008221
10158,0x3fffc083e7d67c0711f38010062fb804131ce8008e0ec00000060e07b8008221
10159,0x3fffc003e7d67c0711f38010062fb804131ce8008e0ec00000060e07b8008221
10160,0x3fffc083e7d67c0711f38210062f980c331ce8118e0ec00000060e07b8488223
10161,0x37ffc083e7d67c0711f38210062f980c331ce8118e0ec00000060e07b8488223
10162,0x37ffc083e7d63c0711f38210062f980c331ce8118e0ec00000060e07b8488223
10163,0x3fffc083e7d67c0711f38210062f980c331ce8118e0ec00000060e07b8488221
10164,0x37ffc083e7d67c0711f38210062f980c331ce8118e0ec00000060e07b8488221
10165,0x37ffc083e7d63c0711f38210062f980c331ce8118e0ec00000060e07b8488221
10166,0x3fffc083e7d67c0711f38210062f9804331ce8118e0ec00000060e07b8488221
10167,0x37ffc083e7d67c0711f38210062f9804331ce8118e0ec00000060e07b8488221
10168,0x37ffc083e7d63c0711f38210062f9804331ce8118e0ec00000060e07b8488221
10169,0x3fffc083e7d67c0711f38210062f9804131ce8118e0ec00000060e07b8488221
10170,0x37ffc083e7d67c0711f38210062f9804131ce8118e0ec00000060e07b8488221
10171,0x37ffc083e7d63c0711f38210062f9804131ce8118e0ec00000060e07b8488221
10172,0x3fffc083e7d67c0711f38210062f9804131ce8018e0ec00000060e07b8488221
10173,0x37ffc083e7d67c0711f38210062f9804131ce8018e0ec00000060e07b8488221
10174,0x37ffc083e7d63c0711f38210062f9804131ce8018e0ec00000060e07b8488221
10175,0x3fffc083e7d67c0711f38010062f9804131ce8018e0ec00000060e07b8488221
10176,0x3fffc083e7d67c0711f38010062f9804131ce8018e0ec00000060e07b8088221
10177,0x3fffc003e7d67c0711f38010062f9804131ce8018e0ec00000060e07b8088221
10178,0x3fffc003e7d67c0711f38010062f9804131ce8008e0ec00000060e07b8088221
10179,0x3fffc003e7d67c0711f38010062f9804131ce8008e0ec00000060e07b8008221
10180,0x37ffc083e7d67c0711f38010062f9804131ce8018e0ec00000060e07b8488221
10181,0x37ffc083e7d67c0711f38010062f9804131ce8018e0ec00000060e07b8088221
10182,0x37ffc003e7d67c0711f38010062f9804131ce8018e0ec00000060e07b8088221
10183,0x37ffc083e7d63c0711f38010062f9804131ce8018e0ec00000060e07b8488221
10184,0x37ffc083e7d63c0711f38010062f9804131ce8018e0ec00000060e07b8088221
10185,0x37ffc003e7d63c0711f38010062f9804131ce8018e0ec00000060e07b8488221
10186,0x37ffc003e7d63c0711f38010062f9804131ce8018e0ec00000060e07b8088221
10187,0x37ffc003e7d67c0711f38010062f9804131ce8008e0ec00000060e07b8088221
10188,0x37ffc003e7d67c0711f38010062f9804131ce8008e0ec00000060e07b8008221
10189,0x37ffc003e7d63c0711f38010062f9804131ce8008e0ec00000060e07b8088221
10190,0x37ffc003e7d63c0711f38010062f9804131ce8008e0ec00000060e07b8008221
10191,0x157fc383e3d63c8711f382388e6f982c331c60138e0ec000020e0e07a8488623
10192,0x157fc383e3d63c8711f382388e6f980c331c60138e0ec000020e0e07a8488623
10193,0x377fc283e7d63c0711f382388e6f980c331c60138e0ec000020e0e07b8488223
10194,0x177fc283e7d63c0711f382388e6f980c331c60138e0ec000020e0e07b8488223
10195,0x157fc283e3d63c8711f382388e6f980c331c60138e0ec000020e0e07a8488623
10196,0x157fc283e3d63c0711f382388e6f980c331c60138e0ec000020e0e07a8488623
10197,0x177fc283e3d63c0711f382388e6f980c331c60138e0ec000020e0e07b8488223
10198,0x157fc283e3d63c8711f382388e6f980c331c60138e0ec000020e0e07a8488223
10199,0x157fc283e3d63c0711f382388e6f980c331c60138e0ec000020e0e07b8488223
10200,0x157fc283e3d63c0711f382388e6f980c331c60138e0ec000020e0e07a8488223
10201,0x157fc283e3d63c0711f382388e2f980c331c60138e0ec000020e0e07b8488223
10202,0x377fc283e7d63c0711f382388e6f980c331c60118e0ec000020e0e07b8488223
10203,0x377fc283e7d63c0711f382388e2f980c331c68118e0ec000020e0e07b8488223
10204,0x377fc283e7d63c0711f382388e2f980c331c60118e0ec000020e0e07b8488223
10205,0x377fc283e7d63c0711f382388e2f980c331c68118e0ec00002060e07b8488223
10206,0x377fc283e7d63c0711f38238862f980c331c68118e0ec00002060e07b8488223
10207,0x377fc083e7d63c0711f38238862f980c331c68118e0ec00002060e07b8488223
