# The 27598 polygons of the memory-two arrangement drawn in Figures 1c, 2h-n and 3e-h (they draw its 22872 faces, the
# cells of m2_cells.csv), in the order of m2_faces_k4.npz, with the counts over the 65536 binary memory-two
# strategies on each.  The columns call a polygon a face, as the companion drawing does.
# Conventions: a game is (R, S, T, P) = (1, u, 1 + v, 0); the limit eps -> 0.  An atom is written
# efficient-stable-competitive; A_xyz is the number of strategies in atom xyz, in the order 000 100 010 001 110 011
# 111 (the atom 101 is empty everywhere, so the seven add up to the number of strategies).
# face: index 0..27597.  cell: the cell of m2_cells.csv the face lies in (a cell is one face, or, for 771 cells,
# several bands of it: the companion work cut them for a field it draws; every count below is constant on a cell).
# u, v: a game strictly inside the face (a convex combination of its vertices mapped to the plane, with the weights
# 1 + 0.1 sin(j + 1) of fig1.py; repr of a double).  quadrant: PD (u < 0 < v), SD (u, v > 0), SH (u, v < 0), HA
# (v < 0 < u).  wedge: W (u+v < 1, u-v < 1), S (u+v < 1, u-v > 1), N (u+v > 1, u-v < 1), E (u+v > 1, u-v > 1).
# nash: the number of stable strategies on the face (299 to 22069).  partners: efficient and stable (8 to 7639).
# A_000 ... A_111: the atoms.  case: the case number of Figure 1 (cases.csv), the set of non-empty atoms.
face,cell,u,v,quadrant,wedge,nash,partners,A_000,A_100,A_010,A_001,A_110,A_011,A_111,case
8221,3531,16.281779660621147,-30.138430272892236,HA,S,1779,1779,56776,5860,0,1121,260,0,1519,6
8222,3532,12.344433076386817,-23.270731905289413,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8223,3533,14.754348784319282,-28.131588877241132,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8224,3534,5.7676259533074985,-10.681534041016738,HA,S,2612,2612,56776,5027,0,1121,1093,0,1519,6
8225,3535,6.451601210187565,-11.999432760886172,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8226,3536,5.848902097063354,-10.866609662887033,HA,S,2612,2612,56776,5027,0,1121,1093,0,1519,6
8227,3537,7.760639111346662,-14.63548604647979,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8228,3538,8.47996254463132,-16.120926299297206,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8229,3539,10.45692289500054,-20.038838751271626,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8230,3540,13.021908781647417,-25.17260887406624,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8231,3541,5.53531738153867,-10.363279658875825,HA,S,2612,2612,56776,5027,0,1121,1093,0,1519,6
8232,3542,5.3406447092342155,-10.096317518143389,HA,S,2612,2612,56776,5027,0,1121,1093,0,1519,6
8233,3543,5.104084893672823,-9.778948076330938,HA,S,2612,2612,56776,5027,0,1121,1093,0,1519,6
8234,3544,6.362414958191478,-12.016931637393224,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8235,3545,5.783885002950561,-10.868511278572813,HA,S,2612,2612,56776,5027,0,1121,1093,0,1519,6
8236,3546,7.23856921678974,-13.761322068588019,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8237,3547,6.298933476078931,-12.01540372751173,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8238,3548,5.626967027076628,-10.683534139037597,HA,S,2612,2612,56776,5027,0,1121,1093,0,1519,6
8239,3549,7.045622953674568,-13.496829817992843,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8240,3550,6.208145913601855,-11.981475948526997,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8241,3551,5.505182118862679,-10.604566742308844,HA,S,2612,2612,56776,5027,0,1121,1093,0,1519,6
8242,3552,6.640531539207478,-12.843438241301099,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8243,3553,8.143414476086127,-15.578015289653006,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8244,3554,7.605156352541437,-14.649102662539105,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8245,3555,7.055846821589672,-13.711602177620756,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8246,3556,9.987847181564785,-19.267746349855965,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8247,3557,9.774257324074666,-18.962627897031695,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8248,3558,9.316382577259665,-18.217536930498746,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8249,3559,12.518271820982285,-24.32772997944532,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8250,3560,11.895434622603114,-23.219712281085283,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8251,3561,11.292973482343339,-22.176180517769104,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8252,3562,4.961992085806128,-9.567987873865867,HA,S,2622,2622,56776,5017,0,1121,1103,0,1519,6
8253,3563,6.134309247054776,-11.962350004522776,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8254,3564,5.500011475669271,-10.709276758434708,HA,S,2612,2612,56776,5027,0,1121,1093,0,1519,6
8255,3565,6.169141155689323,-12.065423290091067,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8256,3566,6.872654682534337,-13.45401346279739,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8257,3567,8.872265487893248,-17.453784782882657,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8258,3568,11.002814476474475,-21.713527231938684,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8259,3569,4.873597632578844,-9.456506827622839,HA,S,2622,2622,56776,5017,0,1121,1103,0,1519,6
8260,3570,4.957506941725527,-9.638515191279438,HA,S,2622,2622,56776,5017,0,1121,1103,0,1519,6
8261,3571,234.99935093644729,-402.46480057355194,HA,S,1695,1695,56776,5944,0,1121,176,0,1519,6
8262,3572,171.06908863144997,-301.1987176467676,HA,S,1695,1695,56776,5944,0,1121,176,0,1519,6
8263,3573,202.64131922639856,-378.960729315422,HA,S,1695,1695,56776,5944,0,1121,176,0,1519,6
8264,3574,18.994764177795318,-35.42179009440555,HA,S,1779,1779,56776,5860,0,1121,260,0,1519,6
8265,3575,144.60335106561593,-286.7016631647297,HA,S,1779,1779,56776,5860,0,1121,260,0,1519,6
8266,3576,130.08858575071832,-258.64122980085364,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8267,3577,121.10351411163946,-241.32804718640972,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8268,3578,123.02707849618662,-245.3457631964165,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8269,3579,118.48345579303817,-236.38028319474552,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8270,3580,109.50461127694521,-218.59093012372747,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8271,3581,107.92816559435305,-215.56491707627404,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8272,3582,5.445438244546871,-10.709061668836425,HA,S,2612,2612,56776,5027,0,1121,1093,0,1519,6
8273,3583,6.103717865598257,-12.026012795059252,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8274,3584,5.530552090266557,-10.993767793815616,HA,S,2612,2612,56776,5027,0,1121,1093,0,1519,6
8275,3585,6.6671386707660325,-13.192603270564037,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8276,3586,5.4308622537429665,-10.96491526557074,HA,S,2612,2612,56776,5027,0,1121,1093,0,1519,6
8277,3587,6.383062397531816,-12.869501138554995,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8278,3588,5.896282134401743,-11.973987204940748,HA,S,2612,2612,56776,5027,0,1121,1093,0,1519,6
8279,3589,8.433069706584792,-16.742423049409737,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8280,3590,7.695918363397361,-15.508911205367713,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8281,3591,5.295576616957016,-10.95580150789363,HA,S,2612,2612,56776,5027,0,1121,1093,0,1519,6
8282,3592,6.170024780534837,-12.675424222054126,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8283,3593,5.769600774601587,-11.939770019451505,HA,S,2612,2612,56776,5027,0,1121,1093,0,1519,6
8284,3594,6.935769471555792,-14.22851969002484,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8285,3595,10.348832959323213,-20.576957364286407,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8286,3596,9.323066569929995,-18.790667081984314,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8287,3597,8.516219550776352,-17.41153173941915,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8288,3598,4.598396365207672,-9.082856138500853,HA,S,2622,2622,56776,5017,0,1121,1103,0,1519,6
8289,3599,4.201125069743671,-8.52913845692743,HA,S,2622,2622,56776,5017,0,1121,1103,0,1519,6
8290,3600,4.093714186359692,-8.423712959946839,HA,S,2622,2622,56776,5017,0,1121,1103,0,1519,6
8291,3601,4.791244136513159,-9.49024563442791,HA,S,2622,2622,56776,5017,0,1121,1103,0,1519,6
8292,3602,4.604510285488459,-9.279479752742494,HA,S,2622,2622,56776,5017,0,1121,1103,0,1519,6
8293,3603,4.601340470917965,-9.375283191136974,HA,S,2622,2622,56776,5017,0,1121,1103,0,1519,6
8294,3604,3.92254075518174,-8.10895553496156,HA,S,2622,2622,56776,5017,0,1121,1103,0,1519,6
8295,3605,3.8119821043131132,-8.003836214425947,HA,S,2622,2622,56776,5017,0,1121,1103,0,1519,6
8296,3606,4.365350401066498,-9.130405885420142,HA,S,2622,2622,56776,5017,0,1121,1103,0,1519,6
8297,3607,102.75457068650479,-205.38943146341796,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8298,3608,96.70276740062896,-193.53272481233466,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8299,3609,94.67229723653487,-189.72813050048524,HA,S,2602,2602,56776,5037,0,1121,1083,0,1519,6
8300,3610,306.0578789350672,479.29226927396667,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8301,3611,5.490105300265202,8.95159109851207,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8302,3612,4.051414493009367,6.575318104973902,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8303,3613,2.5446248172540575,4.38667455342785,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8304,3614,2.4356111313305444,1.7862684417660266,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8305,3615,1.6730203257028415,3.0773287088714265,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8306,3616,1.5968656267992114,1.8011574759440598,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8307,3617,1.1659914580264155,1.6671260567220387,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8308,3618,2.2251881568663383,1.4166699601224948,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8309,3619,1.7823846098358143,1.4132444063899257,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8310,3620,1.3073526230156314,1.4135791061606409,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8311,3621,2.132884040285421,1.2312668932834572,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8312,3622,1.867111802168649,1.2312687375700044,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8313,3623,1.4858112245057669,1.1353351219601355,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8314,3624,76.58901767659843,282.6454533737741,SD,N,1216,1216,59904,1856,0,2560,1136,0,80,6
8315,3625,5.494923560609818,20.357763668833506,SD,N,1216,1216,59904,1856,0,2560,1136,0,80,6
8316,3626,3.9154622556202026,14.163888464143568,SD,N,1216,1216,59904,1856,0,2560,1136,0,80,6
8317,3627,36.71319075461327,457.2962195088311,SD,N,1088,1088,59904,1984,0,2560,1008,0,80,6
8318,3628,5.497446798868129,240.27663161686525,SD,N,1088,1088,59904,1984,0,2560,1008,0,80,6
8319,3629,3.9740833050073103,187.58901721960567,SD,N,1088,1088,59904,1984,0,2560,1008,0,80,6
8320,3630,2.4596642694912956,8.602422732957582,SD,N,1216,1216,59904,1856,0,2560,1136,0,80,6
8321,3631,1.4574941456417205,4.769853126068187,SD,N,1216,1216,59904,1856,0,2560,1136,0,80,6
8322,3632,2.4762622002511714,144.57976020386369,SD,N,1088,1088,59904,1984,0,2560,1008,0,80,6
8323,3633,1.4381192654182984,96.16195129225592,SD,N,1088,1088,59904,1984,0,2560,1008,0,80,6
8324,3634,1.4995343735620916,0.9448663162398111,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8325,3635,1.391214715530114,0.8715747223722552,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8326,3636,1.5582327466829935,0.7419511380817123,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8327,3637,1.6328698541416067,0.6921372059120391,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8328,3638,1.196349587839925,0.8887847349337825,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8329,3639,1.3660945177880675,0.781224486698757,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8330,3640,1.440670500756052,0.712802050248919,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8331,3641,1.5074136494334822,0.6531565891740587,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8332,3642,1.4716780934367135,0.625277577035656,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8333,3643,1.463825115957198,0.6174245995561405,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8334,3644,1.459406527920431,0.6130060115193737,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8335,3645,1.4511860573588633,0.5874306771487774,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8336,3646,1.0588187271148182,0.927223029310931,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8337,3647,1.1186428440877236,0.8422916616283435,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8338,3648,1.1995575571724602,0.7527744489133722,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8339,3649,1.2129107833738917,0.7182656795238562,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8340,3650,1.0167360161083892,0.9354305834427825,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8341,3651,1.0332640754452185,0.8687110333299652,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8342,3652,1.0492295920663233,0.8103949990795797,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8343,3653,1.0571763069725795,0.7846262468811013,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8344,3654,1.2225251737939438,0.7085491360110583,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8345,3655,1.2274169696963448,0.6987655442062676,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8346,3656,1.2336071088741223,0.6827107425031229,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8347,3657,1.339895771241161,0.5899890495833591,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8348,3658,1.3420422951664557,0.5287235239240566,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8349,3659,1.060181613820467,0.7700380339853738,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8350,3660,1.0644115859220566,0.7483049130504471,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8351,3661,1.0729845316018822,0.6995641160253997,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8352,3662,1.1029350396265687,0.6442049604956128,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8353,3663,1.1207658190905179,0.6048688782201493,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8354,3664,1.1115383144690278,0.5772814406849889,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8355,3665,1.0326258062112954,0.5979078176315594,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8356,3666,1.3737618179194828,0.4874914896262657,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8357,3667,1.4273178493253527,0.45346742364807774,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8358,3668,1.1660832130815926,0.5123770060853444,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8359,3669,1.0520393664594838,0.5380998837942191,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8360,3670,1.317949916275367,0.4759755154263684,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8361,3671,1.2685296565922044,0.4816456459956791,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8362,3672,1.3577482015574704,0.4592392481330147,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8363,3673,1.2835260537091413,0.46785029193108213,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8364,3674,1.1996767652944755,0.489111384935374,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8365,3675,1.2202822527295243,0.47558903961628207,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8366,3676,1.3795055177130235,0.4372537353530804,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8367,3677,1.3240527050172701,0.43694843315249854,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8368,3678,1.2406955819653789,0.46201439734544353,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8369,3679,1.046920426832546,0.5139164317570832,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8370,3680,1.1446642775222715,0.4895083760735153,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8371,3681,1.0762912727632639,0.49579972591681054,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8372,3682,1.159739217410305,0.4818543697025248,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8373,3683,1.0799404462250506,0.4909341613010948,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8374,3684,1.329602105864201,0.4213813365044634,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8375,3685,1.2121618860051537,0.4570791699924614,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8376,3686,1.085654126388591,0.4833159210830411,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8377,3687,1.3370468564942166,0.4088805794901719,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8378,3688,1.3448607565135662,0.38191144995678744,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8379,3689,1.234760536774171,0.4211969167674516,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8380,3690,1.1002004303101065,0.45810361279419193,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8381,3691,1.093710002861727,0.44685355357633616,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8382,3692,1.0287003505147816,0.4657823716183663,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8383,3693,1.0102575582599806,0.4714570769275358,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8384,3694,1.2641641316180794,0.3886974442852356,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8385,3695,1.3352226682775192,0.3496765003711281,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8386,3696,1.1220174365758888,0.4182753375405436,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8387,3697,1.050430369615324,0.4406742253504039,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8388,3698,1.0171097846509383,0.45214363948840675,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8389,3699,1.2784594979440143,0.3680083211798972,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8390,3700,1.2598132886648856,0.3650186974650777,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8391,3701,1.1894166122104268,0.3914482193063792,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8392,3702,1.10801829549983,0.4090852658874113,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8393,3703,1.068621637262703,0.4191325941325923,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8394,3704,1.023490029242341,0.4338417275209246,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8395,3705,1.2676867990582497,0.3545206836072589,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8396,3706,1.1704438002595823,0.3840920713348203,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8397,3707,1.0755750463674991,0.40374099183599294,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8398,3708,1.04026159244197,0.41017379214124267,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8399,3709,1.2734745796112557,0.34813072300644,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8400,3710,1.1725395842998323,0.37317299982917584,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8401,3711,1.0910881635945222,0.39058961079546317,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8402,3712,1.277592631845023,0.34131290655822766,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8403,3713,1.188105881748694,0.35439715075704425,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8404,3714,1.1124253010743692,0.3644284583951434,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8405,3715,1.05922025408149,0.39326045781801805,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8406,3716,1.0744435192533204,0.3788918192812481,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8407,3717,1.0127193722423757,0.40971269903416496,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8408,3718,1.031723329339311,0.396199208580613,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8409,3719,1.0469503851901643,0.3837165514051228,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8410,3720,1.280385009391537,0.33758973649620905,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8411,3721,1.1974339227492696,0.34428991405535364,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8412,3722,1.1372325065268551,0.3492504332582588,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8413,3723,1.2822929054718213,0.33504587505583006,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8414,3724,1.2044243719359613,0.3386747100407803,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8415,3725,1.2917855011018766,0.3207829639470853,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8416,3726,1.2305271286834902,0.3152792649701698,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8417,3727,1.1502731163087565,0.3423367866000314,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8418,3728,1.1045622199349439,0.3567586767502066,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8419,3729,1.0974379353113037,0.3574063389887194,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8420,3730,1.0442254919485114,0.3710665789944966,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8421,3731,1.1162867569987713,0.35087565006021254,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8422,3732,1.1032491075053392,0.3519040106905209,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8423,3733,1.0463576004440656,0.35660338835036964,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8424,3734,1.2300938256836762,0.2926543947937378,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8425,3735,1.1358713854475075,0.3410901159313735,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8426,3736,1.1920956800177205,0.29876071146724786,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8427,3737,1.114228704361682,0.3416518310423074,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8428,3738,1.1716973709588008,0.2922495269357534,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8429,3739,1.0497615394841784,0.34344308070341,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8430,3740,1.0748815925009747,0.3185323675163356,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8431,3741,1.1909118538459402,0.2639981868766307,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8432,3742,1.0815598725651734,0.29128258200574425,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8433,3743,1.1965966034546516,0.2554710624635635,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8434,3744,1.0952546504293241,0.26779517863070373,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8435,3745,1.0611065792419452,0.2656832989553478,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8436,3746,1.0127193722423709,0.3000850642603867,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8437,3747,1.0282680644125872,0.2794547490595995,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8438,3748,1.023189169975107,0.27218362878622265,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8439,3749,1.1982105720631986,0.2522042757885257,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8440,3750,1.1342332944896334,0.2544149932795046,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8441,3751,1.080372503677821,0.2563543191230323,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8442,3752,1.2056122920344308,0.239374488054488,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8443,3753,1.1555311920406262,0.24532376020500887,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8444,3754,1.2001195991667881,0.21882455834675263,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8445,3755,1.129247837464527,0.2294796077017808,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8446,3756,1.0272347572521765,0.25734925419712074,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8447,3757,1.046187190493699,0.24342170715875328,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8448,3758,1.13182065908405,0.2128886495403366,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8449,3759,1.145254005908243,0.1909692473056485,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8450,3760,1.0461653495008285,0.22825487310867187,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8451,3761,1.06848849434245,0.19953973587671026,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8452,3762,1.1369148479252058,0.16978415986332743,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8453,3763,1.0874830315507855,0.17514482678436885,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8454,3764,1.1453234047190544,0.15857275080486247,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8455,3765,1.1012778381678447,0.15739676927271237,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8456,3766,1.1088558454164257,0.13768457155361516,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8457,3767,1.1106538040186276,0.12161975454107177,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8458,3768,1.0077557147819365,0.23080337797411193,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8459,3769,1.0172201978489661,0.2078933724846098,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
8460,3770,1.0271356411260215,0.1808020084110159,SD,N,1568,1568,59904,1504,0,2560,1488,0,80,6
