# The Wright-Fisher run m2_N100: memory two (65536 strategies), N = 100, beta = 3, mu = 1e-4, eps = 1e-4, uniform mutants,
# 10 replicates per game of 1e8 generations, the second half of each sampled; the run the paper draws in SI Figures 4 and 5 (rows d-f) and SI Figure 3 a-h.
# Source (not deposited): DiskM2WF/Data/dw2_e4{.idx,.bin,.win} (the Cannon kit dw2, job 45049704); atoms: the exact eps -> 0 classification (DiskM2WF/Opt/exact.py: BinM2NE1's census for stability, the ca17 rival mask, self-play efficiency).
# Written by provenance/four-runs/reduce_runs.py through the loader of the published figures (wfdata.load).
# 
# Columns (one row per game, ipt order 0..511; the games are data/games/games.csv):
#   ipt          the game's index (gid = 2000 + ipt in the packs)
#   isl          the game's task index in the Cannon array of the run (runs.csv)
#   seed1        the seed of its first replicate; replicate r = 1..10 ran on seed1 + r - 1
#   u, v         the game, (R, S, T, P) = (1, u, 1 + v, 0), as the pack gives it (equal to games.csv bit for bit)
#   emax         Emax = max(R, (S + T)/2), from the pack
#   pay          the mean per-round payoff of the population over the sampled halves of the ten replicates
#   E            the realised efficiency, the pack's mean of pay/Emax over the replicates: the left column of
#                Figure 4 / SI Figure 4 (black where E < 0)
#   efsd         the s.d. of pay/Emax over the ten replicates
#   nrep         replicates found (10 at every game)
#   S_000..S_111 the share of the population (time x individuals, second half of each replicate, ten replicates
#                pooled) held by the strategies of each atom, efficient-stable-competitive, in the eps -> 0
#                classification; the seven add to 1 (101 is empty): the atom panels of SI Figures 2 and 3
#   N_000..N_111 the number of strategies of the space in each atom at the game (they add to 65536)
#   P_eff, P_nash, P_comp   the share of the population with each property, the sum of S over its atoms
#                (efficient 100+110+111, stable 010+110+011+111, competitive 001+011+111): Figure 5 / SI Figure 5
#   abundant     the integer code 4e+2n+c of the most abundant atom (largest S among the atoms with N > 0):
#                the middle column of Figure 4 / SI Figure 4 and panels h, p of SI Figures 2 and 3
#   enriched     the integer code of the most enriched atom (largest S/N among the atoms with N > 0):
#                the right column of Figure 4 / SI Figure 4
#   neff         the effective number of strategies, 1/sum_s pi(s)^2, pi the pooled abundance of each strategy
#   maxpi        the largest pi(s), the share of the most abundant single strategy
#   top          that strategy (memory-two genome code 0..65535, as in the census; ALLD 0, ALLC 65535)
ipt,isl,seed1,u,v,emax,pay,E,efsd,nrep,S_000,S_100,S_010,S_001,S_110,S_011,S_111,N_000,N_100,N_010,N_001,N_110,N_011,N_111,P_eff,P_nash,P_comp,abundant,enriched,neff,maxpi,top
327,2349,9023481,-1.1416015625,5.130859375,2.49462890625,2.3863704449,0.95660338054,0.01222831,10,0.06853334119808221,0.021961437920659167,0.0,0.024293075634759534,0.42999377195186184,0.005139157515634247,0.450079215779003,59904,2816,0,2310,176,250,80,0.902034425651524,0.8852121452464992,0.4795114489293968,7,7,131.03219303368374,0.024112544865902273,23075
328,2352,9023511,-2.634765625,-4.57421875,1.0,0.9976070611,0.9976070611,6.375031e-05,10,0.00018828639982318294,0.0,2.2734620167760698e-05,1.651097998347565e-05,0.7642077710225741,0.0,0.2355646969774515,42372,0,14404,1121,6120,0,1519,0.9997724680000256,0.9997952026201934,0.23558120795743498,6,7,927.8440608435812,0.0070143267473742705,58233
329,2355,9023541,5.0537109375,1.599609375,3.82666015625,3.7914458144,0.9907976302,0.004066301,10,0.029003251091378385,0.009511428753040632,0.0,0.0035975821844014735,0.9079708718571196,0.0,0.04991686611405989,59904,1504,0,2560,1488,0,80,0.9673991667242201,0.9578877379711794,0.053514448298461366,6,7,131.03413165399,0.02608902940378726,23637
330,2358,9023571,-4.8271484375,2.244140625,1.0,0.39746848371,0.39746848371,0.04704042,10,0.17629973275708433,0.03421685020826044,0.011737455124923388,0.06537873027064375,0.3084490659109716,0.37960937310612114,0.02430879262199538,55225,7523,40,1669,108,963,8,0.3669747087412274,0.7241046867640115,0.46929689599876023,3,7,553.9235733398283,0.012179310412185796,6985
331,2361,9023601,2.052734375,-4.935546875,1.0,0.99548814121,0.99548814121,0.0003622443,10,0.005425031489043267,0.059036104032602885,0.0,0.0005190231216047273,0.3787511551139757,0.0,0.5562686862427735,56776,4862,0,1121,1258,0,1519,0.994055945389352,0.9350198413567492,0.5567877093643782,7,7,1010.4420168279302,0.0036605477837500645,15959
332,2364,9023631,1.828125,5.046875,3.9375,3.8754565807,0.98424294114,0.01169403,10,0.03957751357714109,0.011480065118566665,0.0,0.0022784278179290834,0.8875746455808655,0.0,0.059089347905497636,59904,1856,0,2560,1136,0,80,0.9581440586049299,0.9466639934863632,0.06136777572342672,6,6,114.18160161961335,0.03306599327171895,8884
333,2367,9023661,-4.77734375,-2.4970703125,1.0,0.96429603305,0.96429603305,0.1052101,10,0.00018585659960232502,0.0,0.10000689958469244,6.8349999864541184e-06,0.8991233067077917,1.617760009665931e-06,0.0006754843479174936,41822,0,13443,1645,7631,987,8,0.8997987910557093,0.9998073084004113,0.0006839371079136136,6,6,799.893676735226,0.004776903888688693,61532
334,2370,9023691,5.2314453125,-1.3916015625,2.419921875,2.2726883521,0.93915773711,0.008008046,10,0.10409583000748578,0.03886667831999541,0.0,0.061899955306717755,0.3441103903065672,0.01916685614587365,0.43186028991336034,59904,2816,0,2173,176,387,80,0.8148373585399229,0.7951375363658012,0.5129271013659518,7,7,143.36178849509938,0.025738600650483827,44845
335,2373,9023721,-2.9296875,4.580078125,1.3251953125,1.1763189828,0.88765706589,0.02636629,10,0.12217656862082084,0.017487239311973678,0.0,0.05962498301430459,0.0,0.02657777142571214,0.7741334376271887,59904,2992,0,2171,0,389,80,0.7916206769391624,0.8007112090529008,0.8603361920672055,7,7,72.28401836368079,0.06548632655434307,20363
336,2376,9023751,-0.9375,-5.37890625,1.0,0.99784026296,0.99784026296,9.203819e-05,10,0.00020250751988833555,0.0,1.55455401148363e-05,1.709887995952016e-05,0.7616754675234483,0.0,0.23808938053658912,46960,0,9816,1121,6120,0,1519,0.9997648480600374,0.9997803936001523,0.23810647941654864,6,7,947.5543351843259,0.00447211321200265,53209
337,2379,9023781,4.3427734375,3.34765625,4.34521484375,4.3424912027,0.9993731861,1.166094e-05,10,0.0005192363800837914,0.6175851722485395,0.0,1.864485999960632e-05,0.3597999567692751,0.0,0.02207698974210201,59904,1504,0,2560,1488,0,80,0.9994621187599166,0.38187694651137716,0.022095634602101618,4,4,206.6163374515373,0.018790325172518083,43363
338,2382,9023811,-5.486328125,0.466796875,1.0,0.63203676521,0.63203676521,0.02769878,10,0.0878735266607089,0.011072651971265498,0.2060087660852863,0.024510401465555096,0.5228447965349892,0.13891359068546008,0.008776266596735086,54257,4907,1008,1645,2724,987,8,0.5426937151029898,0.8765434199024706,0.17220025874775025,6,7,600.1921681266424,0.010960833156024696,8008
339,2385,9023841,3.74609375,-4.068359375,1.0,0.99324102919,0.99324102919,0.0005758892,10,0.015160093386623058,0.08310688627560636,0.0,0.0035946913237024465,0.029260638350019172,0.0,0.868877690664049,56776,6064,0,1121,56,0,1519,0.9812452152896745,0.8981383290140681,0.8724723819877515,7,7,886.7347040270503,0.004075813109953429,7935
340,2388,9023871,-0.0146484375,5.5537109375,3.26953125,3.1752481861,0.971163125,0.008694673,10,0.05815991682698893,0.07672125606748073,0.0,0.013452282988538199,0.6207693388736857,0.0008385054426264279,0.23005869980068028,59904,2752,0,2487,240,73,80,0.9275492947418467,0.8516665441169924,0.2443494882318449,6,7,139.9091977670208,0.02793481015455296,20259
341,2391,9023901,-3.7568359375,-4.123046875,1.0,0.99739390918,0.99739390918,8.395174e-05,10,0.0001866378399011317,0.0,2.1206240167645455e-05,6.957920002758017e-06,0.9993803431326231,1.560440013234608e-06,0.0004032944272921691,41825,0,13440,1645,7631,987,8,0.9997836375599153,0.9998064042400961,0.0004118127873081617,6,6,850.5674580165231,0.005181415005145072,48633
342,2394,9023931,5.5791015625,0.50390625,3.54150390625,3.4505101342,0.97430646004,0.01542058,10,0.06659855731278921,0.012799840689334513,0.0,0.00871148159947924,0.774361641448244,0.0,0.137528478950153,59904,1984,0,2560,1008,0,80,0.9246899610877315,0.911890120398397,0.14623996054963223,6,7,143.90108219631657,0.02899242947241991,54011
343,2397,9023961,-4.4736328125,3.412109375,1.0,0.19305166049,0.19305166049,0.02638606,10,0.39026927929023936,0.051948516718315234,0.0,0.1593107744805075,0.0,0.3467164179508466,0.05175501156009123,55265,7631,0,1867,0,765,8,0.10370352827840645,0.39847142951093784,0.5577822039914454,0,7,1433.7321871501447,0.014225139286143907,23175
344,2400,9023991,0.9990234375,-5.5615234375,1.0,0.99606756407,0.99606756407,0.0003223911,10,0.0035023480685030623,0.0,0.0,0.0002450337593057423,0.5127533764966901,0.0,0.48349924167550123,56776,0,0,1121,6120,0,1519,0.9962526181721914,0.9962526181721914,0.48374427543480697,6,7,1024.5984902591408,0.004549036734764689,65271
345,2403,9024021,3.0341796875,4.796875,4.41552734375,4.3858881748,0.99328751322,0.01028345,10,0.01843971349819069,0.006754354413343705,0.0,0.0013009561834349287,0.9468015357462024,0.0,0.026703440158828296,59904,1504,0,2560,1488,0,80,0.9802593303183744,0.9735049759050307,0.028004396342263226,6,6,100.61982513063911,0.030780507283127905,21723
346,2406,9024051,-5.5009765625,-1.494140625,1.0,0.997595507,0.997595507,8.917809e-05,10,0.00020169765941033488,0.0,2.198655991703557e-05,6.966119973102045e-06,0.9991161800034876,1.7760399970831652e-06,0.0006513936172150297,43347,0,11918,1645,7631,987,8,0.9997675736207026,0.9997913362206167,0.0006601357771852149,6,6,769.330562098202,0.006502175700034456,59241
347,2409,9024081,5.087890625,-2.6259765625,1.73095703125,1.5805431103,0.91310360788,0.02074408,10,0.10302164945042813,0.025167517717607727,4.581291878661171e-05,0.1365740017601566,0.0,0.056895077848844705,0.6782959403041763,59902,2992,2,1968,0,592,80,0.703463458021784,0.7352368310718076,0.8717650199131776,7,7,98.13871610203635,0.04581403344319187,24453
348,2412,9024111,-1.986328125,5.396484375,2.205078125,2.0367844897,0.92367905998,0.01388785,10,0.1013412390948315,0.023123307609072153,0.0,0.047826608372675924,0.1356437476137233,0.010137500004672107,0.6819275973050252,59904,2848,0,2285,144,275,80,0.8406946525278206,0.8277088449234206,0.7398917056823732,7,7,100.71486354004732,0.031683303466510784,19211
349,2415,9024141,-2.1904296875,-5.3447265625,1.0,0.99747281674,0.99747281674,9.4598e-05,10,0.00018417620011128475,0.0,2.264184019915179e-05,1.5028179983419174e-05,0.7726804533968096,0.0,0.22709770038289662,42372,0,14404,1121,6120,0,1519,0.9997781537797061,0.9998007956199053,0.22711272856288003,6,7,923.6067927842572,0.005149812441123226,65017
350,2418,9024171,5.248046875,2.47265625,4.3603515625,4.3433629556,0.99610384467,0.005044915,10,0.013801592403288085,0.008107692424344459,0.0,0.0012849093186259363,0.9545556628521363,0.0,0.022250143001605195,59904,1504,0,2560,1488,0,80,0.984913498278086,0.9768058058537415,0.02353505232023113,6,6,78.96108735448367,0.03916756416774742,11595
351,2421,9024201,-5.564453125,1.7294921875,1.0,0.43763584592,0.43763584592,0.04630434,10,0.12266827155560522,0.025433702769027594,0.20791974225491228,0.043997415254279075,0.28753114113265965,0.2909261462901525,0.021523580743363524,54773,7280,492,1645,351,987,8,0.33448842464505074,0.807900610421088,0.3564471422877951,3,7,391.4160857853218,0.016413450265158117,18567
352,2424,9024231,2.9482421875,-5.056640625,1.0,0.99509684389,0.99509684389,0.0002685786,10,0.006661222983250811,0.02795618688558351,0.0,0.000981793380922072,0.3482963757306615,0.0,0.616104421019582,56776,4870,0,1121,1250,0,1519,0.992356983635827,0.9644007967502435,0.617086214400504,7,7,996.4115213456272,0.0034683223322268452,52735
353,2427,9024261,1.248046875,5.7451171875,3.99658203125,3.9247207244,0.98201930891,0.0127152,10,0.03650775793475964,0.01503818367299846,0.0,0.005311148256100148,0.8508309384332384,0.0,0.09231197170290313,59904,1984,0,2560,1008,0,80,0.9581810938091401,0.9431429101361416,0.09762311995900327,6,7,142.87455736604556,0.02772217614501859,8948
354,2430,9024291,-4.822265625,-3.4091796875,1.0,0.9972864509,0.9972864509,8.906128e-05,10,0.0001897078201411155,0.0,2.146530019306632e-05,7.109720008314863e-06,0.9974785081325909,1.5676200142980874e-06,0.0023016414070522262,41822,0,13443,1645,7631,987,8,0.9997801495396431,0.9998031824598506,0.002310318747074839,6,7,859.218051021337,0.005233155569219404,50665
355,2433,9024321,5.884765625,-0.7470703125,3.06884765625,2.947033774,0.96030631173,0.008488421,10,0.08029495529190656,0.03736928935053967,0.0,0.03638297497603853,0.5117347278552447,0.007932501161488078,0.32628555136478254,59904,2720,0,2238,272,322,80,0.8753895685705668,0.8459527803815152,0.37060102750230917,6,7,172.96216630760568,0.01965240761538351,56877
356,2436,9024351,-3.8525390625,4.546875,1.0,0.52968216767,0.52968216767,0.01953857,10,0.39124130029428633,0.029658822623257995,0.0,0.23756321872112782,0.0,0.24046851346862452,0.10106814489270333,55265,7631,0,2149,0,483,8,0.13072696751596133,0.34153665836132785,0.5790998770824557,0,7,364.79762391227683,0.0267325323063694,23175
357,2439,9024381,-0.232421875,-5.9814453125,1.0,0.99777895151,0.99777895151,5.643221e-05,10,0.00020156174002091862,0.0,1.1129000074296016e-05,1.6200399979871036e-05,0.7644977427827307,0.0,0.2352733660771939,49880,0,6896,1121,6120,0,1519,0.9997711088599246,0.999782237859999,0.23528956647717378,6,7,906.1869340132085,0.006434284149683286,36153
358,2442,9024411,4.23046875,4.2734375,4.751953125,4.7400527059,0.99749567835,0.0009130821,10,0.012663834653651429,0.417053476016334,0.0,0.0003097349207104525,0.5471174835551924,0.0,0.022855470854111617,59904,1504,0,2560,1488,0,80,0.9870264304256381,0.5699729544093041,0.02316520577482207,6,6,32.519962786470195,0.14472237199262222,8354
359,2445,9024441,-6.0341796875,-0.294921875,1.0,0.89595151084,0.89595151084,0.02541418,10,0.03064649935298434,0.0,0.10769285173978779,0.00492626904229801,0.8261608754739,0.021834887018673737,0.008738617372356079,52681,0,2584,1645,7631,987,8,0.8348994928462561,0.9644272316047177,0.03549977343332782,6,7,628.7649418019937,0.012642679733377283,37017
360,2448,9024471,4.6689453125,-3.8759765625,1.0,0.99500869503,0.99500869503,0.0007029098,10,0.020952888299551,0.05216999299864362,0.0,0.021051971131160162,0.0019697705916551793,0.0,0.9038553769789901,56776,6108,0,1121,12,0,1519,0.9579951405692889,0.9058251475706453,0.9249073481101503,7,7,867.6507729440904,0.003816243262514888,39903
361,2451,9024501,-0.828125,6.0400390625,3.10595703125,2.9877208886,0.96193246029,0.008584744,10,0.06690982440304105,0.024326686461716804,0.0,0.02076151560520017,0.5861978781546029,0.0033382460139489197,0.2984658493614901,59904,2752,0,2346,240,214,80,0.9089904139778098,0.888001973530042,0.3225656109806392,6,7,153.78666909863702,0.02105214634831607,51717
362,2454,9024531,-3.4853515625,-5.0361328125,1.0,0.99723804017,0.99723804017,0.0001420001,10,0.00017957780011103514,0.0,2.262850019582161e-05,1.4891759963993631e-05,0.7810690826090965,0.0,0.21871381933063277,42349,0,14427,1121,6120,0,1519,0.9997829019397293,0.9998055304399251,0.21872871109059677,6,7,856.8372178044677,0.006037308372318567,53113
363,2457,9024561,5.9990234375,1.3662109375,4.1826171875,4.1265547211,0.98659631904,0.005914967,10,0.03950616303508179,0.009860276751079302,0.0,0.0029929353762847702,0.8530288342446947,0.0,0.09461179059285921,59904,1856,0,2560,1136,0,80,0.9575009015886331,0.9476406248375538,0.09760472596914398,6,7,102.48880255329956,0.03069688748632586,53499
364,2460,9024591,-5.37109375,3.0595703125,1.0,0.21720879289,0.21720879289,0.04058199,10,0.2219692935309995,0.027757621419482223,0.006319924211704255,0.0934125518685656,0.1297177045574146,0.4933150336146873,0.027507870797146255,55249,7523,16,1681,108,951,8,0.1849831967740431,0.6568605331809524,0.6142354562803991,3,7,879.8717053922218,0.011688623573036539,18567
365,2463,9024621,1.90234375,-5.912109375,1.0,0.99493051106,0.99493051106,0.0006572981,10,0.005094403277729628,0.008941048485773958,0.0,0.00044899251852664664,0.4413307622285282,0.0,0.5441847934894416,56776,4156,0,1121,1964,0,1519,0.9944566042037437,0.9855155557179698,0.5446337860079682,7,7,1018.8995158239272,0.003406454805770064,45031
366,2466,9024651,2.6025390625,5.6708984375,4.63671875,4.5593646753,0.98331706561,0.01457686,10,0.04078974913792744,0.008767355303134314,0.0,0.0011695928934703104,0.8705736653236935,0.0,0.07869963734177436,59904,1504,0,2560,1488,0,80,0.9580406579686022,0.9492733026654678,0.07986923023524467,6,7,122.26412116596839,0.03104561565330026,18076
367,2469,9024681,-5.7763671875,-2.435546875,1.0,0.94735056133,0.94735056133,0.1579397,10,0.00018159819989831553,0.0,0.1000090965747187,6.3588199947077675e-06,0.8988578468406199,1.6377600103634445e-06,0.0009434618047580866,41822,0,13443,1645,7631,987,8,0.899801308645378,0.9998120429801071,0.0009514583847631578,6,7,686.1908975321658,0.007904578003945582,43758
368,2472,9024711,5.9326171875,-2.1162109375,2.408203125,2.2110190137,0.91811981753,0.01290988,10,0.12425977949141996,0.09766656735729623,0.0,0.09255519148186966,0.03842867505279451,0.025870366500039304,0.6212194201165803,59904,2976,0,2163,16,397,80,0.757314662526671,0.6855184616694141,0.7396449780984893,7,7,127.5457562186975,0.030127931391061274,16301
369,2475,9024741,-2.958984375,5.5947265625,1.81787109375,1.6251975371,0.89401143054,0.02153929,10,0.126555250831017,0.0381949514930978,0.0,0.06247434297169687,0.0,0.01783400138737209,0.7549414533168164,59904,2992,0,2234,0,326,80,0.7931364048099142,0.7727754547041885,0.8352497976758854,7,7,96.14307192322644,0.02699464941854788,19339
370,2478,9024771,-1.6044921875,-6.15234375,1.0,0.99746817941,0.99746817941,8.838416e-05,10,0.0001816166200720734,0.0,1.9632600172366684e-05,1.45680399930898e-05,0.7744077568863788,0.0,0.2253764258533838,44287,0,12489,1121,6120,0,1519,0.9997841827397626,0.9998038153399349,0.22539099389337688,6,7,858.9349762406731,0.005398007578129213,64473
371,2481,9024801,5.365234375,3.46875,4.9169921875,4.9107057206,0.99872148122,0.0002049135,10,0.0057813092683055576,0.5420550567273533,0.0,0.00017903577862134982,0.4365357346310186,0.0,0.015448863594701212,59904,1504,0,2560,1488,0,80,0.9940396549530731,0.4519845982257198,0.01562789937332256,4,4,35.15520763436881,0.09924954095928361,47867
372,2484,9024831,-6.330078125,1.0712890625,1.0,0.46224928511,0.46224928511,0.03755934,10,0.11253627154708817,0.04503583868421315,0.2752078384236778,0.03393287396730513,0.30403173019852203,0.21048115513223267,0.01877429204696077,54550,7168,715,1645,463,987,8,0.36784186092969595,0.8084950158013933,0.2631883211464986,6,7,459.0002251636778,0.01982184314091884,24392
373,2487,9024861,3.962890625,-5.08984375,1.0,0.99318441499,0.99318441499,0.0006295497,10,0.011772531231374256,0.05772479679326474,0.0,0.002230118699522115,0.09644803006589273,0.0,0.8318245232099462,56776,5840,0,1121,280,0,1519,0.9859973500691036,0.9282725532758389,0.8340546419094683,7,7,850.786176118221,0.004616895227295756,24055
374,2490,9024891,0.5185546875,6.4609375,3.98974609375,3.8874530552,0.97436101543,0.005617167,10,0.051238045519819385,0.04538097434876097,0.0,0.01458357031283988,0.7411051097452255,0.0,0.14769230007335432,59904,2240,0,2560,752,0,80,0.9341783841673408,0.8887974098185798,0.1622758703861942,6,7,154.74952435861587,0.027444714714866873,8948
375,2493,9024921,-4.76953125,-4.435546875,1.0,0.99695766805,0.99695766805,0.0001703865,10,0.00017789606011137967,0.0,2.11108201854129e-05,6.663059999603938e-06,0.9997926036196902,1.5545800143182248e-06,1.7185999921158055e-07,41822,0,13443,1645,7631,987,8,0.9997927754796895,0.9998154408798892,8.389500013133742e-06,6,6,758.785232779789,0.00711251376572744,53177
376,2496,9024951,6.544921875,0.048828125,3.796875,3.7087755869,0.9767968624,0.005647571,10,0.056382049038088036,0.008801927805610166,0.0,0.015230610474777894,0.7442916807691591,0.0,0.17529373191236503,59904,1984,0,2560,1008,0,80,0.9283873404871343,0.9195854126815242,0.19052434238714291,6,7,191.23569606207653,0.020693754770294764,57125
377,2499,9024981,-4.8828125,4.40625,1.0,0.27136136416,0.27136136416,0.0278391,10,0.453612241389047,0.042018310629486876,0.0,0.18811869876959436,0.0,0.2313989834875373,0.08485176572433467,55265,7631,0,2115,0,517,8,0.12687007635382155,0.31625074921187196,0.5043694479814663,0,7,736.1381667971182,0.019400458771938175,19079
378,2502,9025011,0.626953125,-6.580078125,1.0,0.99751991628,0.99751991628,0.0001822212,10,0.0009600121780086096,0.0,4.4600400031612006e-06,5.720339970186943e-05,0.5989497600012275,0.0,0.4000285643810587,56176,0,600,1121,6120,0,1519,0.9989783243822862,0.9989827844222894,0.4000857677807606,6,7,1171.3022531368558,0.0031721112324329098,40527
379,2505,9025041,4.001953125,5.3017578125,5.15185546875,5.1067441307,0.99124367165,0.01128451,10,0.03182008937677662,0.02553737669460515,0.0,0.0013563213510608748,0.9036493252879897,0.0,0.03763688728956783,59904,1504,0,2560,1488,0,80,0.9668235892721626,0.9412862125775575,0.038993208640628704,6,6,91.2215209331148,0.03960020470581858,48451
380,2508,9025071,-6.564453125,-1.2119140625,1.0,0.99659928705,0.99659928705,0.002195801,10,0.00020478363982683745,0.0,0.001084215357883117,7.3027399976669534e-06,0.9969075950226199,1.9087199898553356e-06,0.0017941945196826696,43898,0,11367,1645,7631,987,8,0.9987017895423026,0.9997879136201756,0.0018034059796701919,6,7,892.5482536570792,0.005283369695062955,23033
381,2511,9025101,5.6875,-3.55859375,1.564453125,1.4429642671,0.9223442007,0.01867916,10,0.08058193300513429,0.010730005952397717,0.00015119459535670968,0.15780060238785557,0.0,0.06283643402339822,0.6878998300358575,59902,2992,2,1900,0,660,80,0.6986298359882552,0.7508874586546125,0.9085368664471113,7,7,92.35879220710078,0.043780770061050384,49069
382,2514,9025131,-1.798828125,6.498046875,2.849609375,2.6615954955,0.93402117454,0.007847005,10,0.10068876902922197,0.020144768391810078,0.0,0.04148764014181827,0.44421637523611074,0.007250803892036723,0.38621164330900226,59904,2816,0,2300,176,260,80,0.8505727869369231,0.8376788224371498,0.43495008734285723,6,7,136.4336293159217,0.020568162182875587,20235
383,2517,9025161,-3.078125,-6.037109375,1.0,0.99706380157,0.99706380157,8.761027e-05,10,0.00017881196011868732,0.0,2.2601600204216026e-05,1.4451199991674203e-05,0.7873367881999245,0.0,0.21244734703976115,42349,0,14427,1121,6120,0,1519,0.9997841352396857,0.9998067368398897,0.2124617982397528,6,7,846.901880968501,0.005805986938768145,37531
